entity_type,entity_id,resource,identifier
polypeptide,Q9WXV1,UniProt Accession,Q9WXV1_THEMA
polypeptide,P50618,GenBank Gene Database,Z68500
polypeptide,P50618,UniProtKB,P50618
polypeptide,P50618,UniProt Accession,NRDI_BACSU
polypeptide,P69772,GenBank Gene Database,AJ006210
polypeptide,P69772,UniProtKB,P69772
polypeptide,P69772,UniProt Accession,PADL_ECO57
polypeptide,P20932,GenBank Gene Database,AY143338
polypeptide,P20932,UniProtKB,P20932
polypeptide,P20932,UniProt Accession,MDLB_PSEPU
polypeptide,O07529,GenBank Gene Database,Y14079
polypeptide,O07529,UniProtKB,O07529
polypeptide,O07529,UniProt Accession,AZR_BACSU
polypeptide,Q9ZK53,GenBank Gene Database,AE001439
polypeptide,Q9ZK53,UniProtKB,Q9ZK53
polypeptide,Q9ZK53,UniProt Accession,FLAV_HELPJ
polypeptide,O00141,HUGO Gene Nomenclature Committee (HGNC),HGNC:10810
polypeptide,O00141,GeneCards,SGK1
polypeptide,O00141,GenBank Gene Database,Y10032
polypeptide,O00141,GenBank Protein Database,1834511
polypeptide,O00141,Guide to Pharmacology,1534
polypeptide,O00141,UniProtKB,O00141
polypeptide,O00141,UniProt Accession,SGK1_HUMAN
polypeptide,Q01234,GenBank Gene Database,M63808
polypeptide,Q01234,UniProtKB,Q01234
polypeptide,Q01234,UniProt Accession,NFSB_ENTCL
polypeptide,Q9FDN7,GenBank Gene Database,AF202316
polypeptide,Q9FDN7,UniProtKB,Q9FDN7
polypeptide,Q9FDN7,UniProt Accession,FPRA_MOOTA
polypeptide,Q746I8,GenBank Gene Database,AE017222
polypeptide,Q746I8,UniProtKB,Q746I8
polypeptide,Q746I8,UniProt Accession,IDI2_THET2
polypeptide,P16099,GenBank Gene Database,X68079
polypeptide,P16099,UniProtKB,P16099
polypeptide,P16099,UniProt Accession,DHTM_METME
polypeptide,Q9F0J6,GenBank Gene Database,AF218053
polypeptide,Q9F0J6,UniProtKB,Q9F0J6
polypeptide,Q9F0J6,UniProt Accession,ROO_MEGG1
polypeptide,Q9WZW1,GenBank Gene Database,AE000512
polypeptide,Q9WZW1,UniProtKB,Q9WZW1
polypeptide,Q9WZW1,UniProt Accession,Q9WZW1_THEMA
polypeptide,Q51990,GenBank Gene Database,U37350
polypeptide,Q51990,UniProtKB,Q51990
polypeptide,Q51990,UniProt Accession,Q51990_PSEPU
polypeptide,Q56691,GenBank Gene Database,U08996
polypeptide,Q56691,UniProtKB,Q56691
polypeptide,Q56691,UniProt Accession,FRP_VIBHA
polypeptide,O75676,HUGO Gene Nomenclature Committee (HGNC),HGNC:10433
polypeptide,O75676,GeneCards,RPS6KA4
polypeptide,O75676,Guide to Pharmacology,1524
polypeptide,O75676,UniProtKB,O75676
polypeptide,O75676,UniProt Accession,KS6A4_HUMAN
polypeptide,Q51793,GenBank Gene Database,L48616
polypeptide,Q51793,UniProtKB,Q51793
polypeptide,Q51793,UniProt Accession,PHZG_PSEFL
polypeptide,Q9NYQ3,HUGO Gene Nomenclature Committee (HGNC),HGNC:4810
polypeptide,Q9NYQ3,GeneCards,HAO2
polypeptide,Q9NYQ3,UniProtKB,Q9NYQ3
polypeptide,Q9NYQ3,UniProt Accession,HAOX2_HUMAN
polypeptide,Q9RYU4,GenBank Gene Database,AE001825
polypeptide,Q9RYU4,UniProtKB,Q9RYU4
polypeptide,Q9RYU4,UniProt Accession,NQOR_DEIRA
polypeptide,P61949,GenBank Gene Database,M59426
polypeptide,P61949,UniProtKB,P61949
polypeptide,P61949,UniProt Accession,FLAV_ECOLI
polypeptide,P50740,GenBank Gene Database,AB047343
polypeptide,P50740,UniProtKB,P50740
polypeptide,P50740,UniProt Accession,IDI2_BACSU
polypeptide,Q60049,GenBank Gene Database,X60110
polypeptide,Q60049,UniProtKB,Q60049
polypeptide,Q60049,UniProt Accession,NOX_THET8
polypeptide,Q46604,GenBank Gene Database,D21804
polypeptide,Q46604,UniProtKB,Q46604
polypeptide,Q46604,UniProt Accession,FMNB_NITV9
polypeptide,Q81EW9,GenBank Gene Database,AE016877
polypeptide,Q81EW9,UniProtKB,Q81EW9
polypeptide,Q81EW9,UniProt Accession,Q81EW9_BACCR
polypeptide,Q96CD2,HUGO Gene Nomenclature Committee (HGNC),HGNC:28107
polypeptide,Q96CD2,GenAtlas,PPCDC
polypeptide,Q96CD2,GeneCards,PPCDC
polypeptide,Q96CD2,GenBank Gene Database,AY358848
polypeptide,Q96CD2,UniProtKB,Q96CD2
polypeptide,Q96CD2,UniProt Accession,COAC_HUMAN
polypeptide,O69755,GenBank Gene Database,AF005404
polypeptide,O69755,UniProtKB,O69755
polypeptide,O69755,UniProt Accession,O69755_PSEAI
polypeptide,P55038,GenBank Gene Database,X92480
polypeptide,P55038,UniProtKB,P55038
polypeptide,P55038,UniProt Accession,GLTS_SYNY3
polypeptide,Q8NFF5,HUGO Gene Nomenclature Committee (HGNC),HGNC:24671
polypeptide,Q8NFF5,GeneCards,FLAD1
polypeptide,Q8NFF5,UniProtKB,Q8NFF5
polypeptide,Q8NFF5,UniProt Accession,FAD1_HUMAN
polypeptide,P04179,HUGO Gene Nomenclature Committee (HGNC),HGNC:11180
polypeptide,P04179,GeneCards,SOD2
polypeptide,P04179,UniProtKB,P04179
polypeptide,P04179,UniProt Accession,SODM_HUMAN
polypeptide,Q91CQ6,UniProtKB,Q91CQ6
polypeptide,Q91CQ6,UniProt Accession,Q91CQ6_HHV1
polypeptide,P13159,UniProtKB,P13159
polypeptide,P13159,UniProt Accession,KITH_FHV1
polypeptide,Q9Y275,HUGO Gene Nomenclature Committee (HGNC),HGNC:11929
polypeptide,Q9Y275,GenAtlas,TNFSF13B
polypeptide,Q9Y275,GeneCards,TNFSF13B
polypeptide,Q9Y275,GenBank Gene Database,AF136293
polypeptide,Q9Y275,GenBank Protein Database,4761612
polypeptide,Q9Y275,UniProtKB,Q9Y275
polypeptide,Q9Y275,UniProt Accession,TN13B_HUMAN
polypeptide,P09382,HUGO Gene Nomenclature Committee (HGNC),HGNC:6561
polypeptide,P09382,GeneCards,LGALS1
polypeptide,P09382,UniProtKB,P09382
polypeptide,P09382,UniProt Accession,LEG1_HUMAN
polypeptide,P26514,GenBank Gene Database,M64551
polypeptide,P26514,UniProtKB,P26514
polypeptide,P26514,UniProt Accession,XYNA_STRLI
polypeptide,P15309,HUGO Gene Nomenclature Committee (HGNC),HGNC:125
polypeptide,P15309,GenAtlas,ACPP
polypeptide,P15309,GeneCards,ACP3
polypeptide,P15309,GenBank Gene Database,M97589
polypeptide,P15309,GenBank Protein Database,189613
polypeptide,P15309,UniProtKB,P15309
polypeptide,P15309,UniProt Accession,PPAP_HUMAN
polypeptide,Q9GV41,GenBank Gene Database,AB034727
polypeptide,Q9GV41,UniProtKB,Q9GV41
polypeptide,Q9GV41,UniProt Accession,PGFS_TRYBB
polypeptide,Q14914,HUGO Gene Nomenclature Committee (HGNC),HGNC:18429
polypeptide,Q14914,GeneCards,PTGR1
polypeptide,Q14914,GenBank Gene Database,BC035228
polypeptide,Q14914,GenBank Protein Database,23271371
polypeptide,Q14914,UniProtKB,Q14914
polypeptide,Q14914,UniProt Accession,PTGR1_HUMAN
polypeptide,P0A9Z7,GenBank Gene Database,AF148851
polypeptide,P0A9Z7,GenBank Protein Database,5002314
polypeptide,P0A9Z7,UniProtKB,P0A9Z7
polypeptide,P0A9Z7,UniProt Accession,BLA2_ECOLX
polypeptide,P50750,HUGO Gene Nomenclature Committee (HGNC),HGNC:1780
polypeptide,P50750,GenAtlas,CDK9
polypeptide,P50750,GeneCards,CDK9
polypeptide,P50750,GenBank Gene Database,L25676
polypeptide,P50750,GenBank Protein Database,493130
polypeptide,P50750,Guide to Pharmacology,1981
polypeptide,P50750,UniProtKB,P50750
polypeptide,P50750,UniProt Accession,CDK9_HUMAN
polypeptide,Q00534,HUGO Gene Nomenclature Committee (HGNC),HGNC:1777
polypeptide,Q00534,GenAtlas,CDK6
polypeptide,Q00534,GeneCards,CDK6
polypeptide,Q00534,GenBank Gene Database,X66365
polypeptide,Q00534,GenBank Protein Database,36623
polypeptide,Q00534,Guide to Pharmacology,1978
polypeptide,Q00534,UniProtKB,Q00534
polypeptide,Q00534,UniProt Accession,CDK6_HUMAN
polypeptide,P19438,HUGO Gene Nomenclature Committee (HGNC),HGNC:11916
polypeptide,P19438,GenAtlas,TNFRSF1A
polypeptide,P19438,GeneCards,TNFRSF1A
polypeptide,P19438,GenBank Gene Database,X55313
polypeptide,P19438,GenBank Protein Database,37224
polypeptide,P19438,UniProtKB,P19438
polypeptide,P19438,UniProt Accession,TNR1A_HUMAN
polypeptide,P07445,GenBank Gene Database,L13127
polypeptide,P07445,GenBank Protein Database,309871
polypeptide,P07445,UniProtKB,P07445
polypeptide,P07445,UniProt Accession,SDIS_PSEPU
polypeptide,Q81VW8,GenBank Gene Database,AE016879
polypeptide,Q81VW8,UniProtKB,Q81VW8
polypeptide,Q81VW8,UniProt Accession,Q81VW8_BACAN
polypeptide,Q8GGK7,GenBank Gene Database,AF505790
polypeptide,Q8GGK7,UniProtKB,Q8GGK7
polypeptide,Q8GGK7,UniProt Accession,Q8GGK7_GEOSN
polypeptide,P25553,GenBank Gene Database,M64541
polypeptide,P25553,GenBank Protein Database,145222
polypeptide,P25553,UniProtKB,P25553
polypeptide,P25553,UniProt Accession,ALDA_ECOLI
polypeptide,Q03736,GenBank Gene Database,M57680
polypeptide,Q03736,GenBank Protein Database,15022167
polypeptide,Q03736,UniProtKB,Q03736
polypeptide,Q03736,UniProt Accession,COX2_CERSP
polypeptide,P31224,GenBank Gene Database,M94248
polypeptide,P31224,GenBank Protein Database,290406
polypeptide,P31224,UniProtKB,P31224
polypeptide,P31224,UniProt Accession,ACRB_ECOLI
polypeptide,P33517,GenBank Gene Database,X62645
polypeptide,P33517,GenBank Protein Database,21955871
polypeptide,P33517,UniProtKB,P33517
polypeptide,P33517,UniProt Accession,COX1_CERSP
polypeptide,P02775,HUGO Gene Nomenclature Committee (HGNC),HGNC:9240
polypeptide,P02775,GenAtlas,PPBP
polypeptide,P02775,GeneCards,PPBP
polypeptide,P02775,GenBank Gene Database,M54995
polypeptide,P02775,GenBank Protein Database,181176
polypeptide,P02775,UniProtKB,P02775
polypeptide,P02775,UniProt Accession,CXCL7_HUMAN
polypeptide,P07711,HUGO Gene Nomenclature Committee (HGNC),HGNC:2537
polypeptide,P07711,GenAtlas,CTSL
polypeptide,P07711,GeneCards,CTSL
polypeptide,P07711,GenBank Gene Database,X12451
polypeptide,P07711,GenBank Protein Database,29715
polypeptide,P07711,Guide to Pharmacology,2351
polypeptide,P07711,UniProtKB,P07711
polypeptide,P07711,UniProt Accession,CATL1_HUMAN
polypeptide,P25311,HUGO Gene Nomenclature Committee (HGNC),HGNC:910
polypeptide,P25311,GenAtlas,AZGP1
polypeptide,P25311,GeneCards,AZGP1
polypeptide,P25311,GenBank Gene Database,D90427
polypeptide,P25311,UniProtKB,P25311
polypeptide,P25311,UniProt Accession,ZA2G_HUMAN
polypeptide,P36956,HUGO Gene Nomenclature Committee (HGNC),HGNC:11289
polypeptide,P36956,GeneCards,SREBF1
polypeptide,P36956,UniProtKB,P36956
polypeptide,P36956,UniProt Accession,SRBP1_HUMAN
polypeptide,P25774,HUGO Gene Nomenclature Committee (HGNC),HGNC:2545
polypeptide,P25774,GenAtlas,CTSS
polypeptide,P25774,GeneCards,CTSS
polypeptide,P25774,GenBank Gene Database,S93414
polypeptide,P25774,GenBank Protein Database,248406
polypeptide,P25774,Guide to Pharmacology,2353
polypeptide,P25774,UniProtKB,P25774
polypeptide,P25774,UniProt Accession,CATS_HUMAN
polypeptide,Q13464,HUGO Gene Nomenclature Committee (HGNC),HGNC:10251
polypeptide,Q13464,GenAtlas,ROCK1
polypeptide,Q13464,GeneCards,ROCK1
polypeptide,Q13464,GenBank Gene Database,U43195
polypeptide,Q13464,GenBank Protein Database,1276901
polypeptide,Q13464,Guide to Pharmacology,1503
polypeptide,Q13464,UniProtKB,Q13464
polypeptide,Q13464,UniProt Accession,ROCK1_HUMAN
polypeptide,Q13133,HUGO Gene Nomenclature Committee (HGNC),HGNC:7966
polypeptide,Q13133,GeneCards,NR1H3
polypeptide,Q13133,GenBank Gene Database,U22662
polypeptide,Q13133,GenBank Protein Database,726513
polypeptide,Q13133,Guide to Pharmacology,602
polypeptide,Q13133,UniProtKB,Q13133
polypeptide,Q13133,UniProt Accession,NR1H3_HUMAN
polypeptide,P51151,HUGO Gene Nomenclature Committee (HGNC),HGNC:9792
polypeptide,P51151,GenAtlas,RAB9
polypeptide,P51151,GeneCards,RAB9A
polypeptide,P51151,GenBank Gene Database,U44103
polypeptide,P51151,GenBank Protein Database,1174147
polypeptide,P51151,UniProtKB,P51151
polypeptide,P51151,UniProt Accession,RAB9A_HUMAN
polypeptide,O67987,GenBank Gene Database,AF003948
polypeptide,O67987,GenBank Protein Database,2935033
polypeptide,O67987,UniProtKB,O67987
polypeptide,O67987,UniProt Accession,CLCA_RHOOP
polypeptide,O31168,GenBank Gene Database,AF031242
polypeptide,O31168,UniProtKB,O31168
polypeptide,O31168,UniProt Accession,PRXC_KITAU
polypeptide,Q5PXQ6,GenBank Gene Database,AY822041
polypeptide,Q5PXQ6,UniProtKB,Q5PXQ6
polypeptide,Q5PXQ6,UniProt Accession,CHQB_NOCSI
polypeptide,Q52546,GenBank Gene Database,X58896
polypeptide,Q52546,UniProtKB,Q52546
polypeptide,Q52546,UniProt Accession,Q52546_PSESX
polypeptide,Q01469,HUGO Gene Nomenclature Committee (HGNC),HGNC:3560
polypeptide,Q01469,GenAtlas,FABP5
polypeptide,Q01469,GeneCards,FABP5
polypeptide,Q01469,GenBank Gene Database,M94856
polypeptide,Q01469,GenBank Protein Database,182354
polypeptide,Q01469,Guide to Pharmacology,2535
polypeptide,Q01469,UniProtKB,Q01469
polypeptide,Q01469,UniProt Accession,FABP5_HUMAN
polypeptide,P00709,HUGO Gene Nomenclature Committee (HGNC),HGNC:6480
polypeptide,P00709,GeneCards,LALBA
polypeptide,P00709,UniProtKB,P00709
polypeptide,P00709,UniProt Accession,LALBA_HUMAN
polypeptide,Q14541,HUGO Gene Nomenclature Committee (HGNC),HGNC:5026
polypeptide,Q14541,GenAtlas,HNF4G
polypeptide,Q14541,GeneCards,HNF4G
polypeptide,Q14541,GenBank Gene Database,Z49826
polypeptide,Q14541,IUPHAR,609
polypeptide,Q14541,UniProtKB,Q14541
polypeptide,Q14541,UniProt Accession,HNF4G_HUMAN
polypeptide,P83812,UniProtKB,P83812
polypeptide,P83812,UniProt Accession,P83812_GEOSE
polypeptide,O43617,HUGO Gene Nomenclature Committee (HGNC),HGNC:19942
polypeptide,O43617,GenAtlas,TRAPPC3
polypeptide,O43617,GeneCards,TRAPPC3
polypeptide,O43617,GenBank Gene Database,AJ224335
polypeptide,O43617,UniProtKB,O43617
polypeptide,O43617,UniProt Accession,TPPC3_HUMAN
polypeptide,Q9X1H9,GenBank Gene Database,AE000512
polypeptide,Q9X1H9,UniProtKB,Q9X1H9
polypeptide,Q9X1H9,UniProt Accession,Y1468_THEMA
polypeptide,P0A0N5,GenBank Gene Database,AJ400722
polypeptide,P0A0N5,GenBank Protein Database,8574416
polypeptide,P0A0N5,UniProtKB,P0A0N5
polypeptide,P0A0N5,UniProt Accession,QACR_STAHA
polypeptide,P30041,HUGO Gene Nomenclature Committee (HGNC),HGNC:16753
polypeptide,P30041,GeneCards,PRDX6
polypeptide,P30041,UniProtKB,P30041
polypeptide,P30041,UniProt Accession,PRDX6_HUMAN
polypeptide,Q8I3X4,GenBank Gene Database,AL929352
polypeptide,Q8I3X4,UniProtKB,Q8I3X4
polypeptide,Q8I3X4,UniProt Accession,PNPH_PLAF7
polypeptide,P00378,UniProtKB,P00378
polypeptide,P00378,UniProt Accession,DYR_CHICK
polypeptide,P35222,HUGO Gene Nomenclature Committee (HGNC),HGNC:2514
polypeptide,P35222,GenAtlas,CTNNB1
polypeptide,P35222,GeneCards,CTNNB1
polypeptide,P35222,GenBank Gene Database,X87838
polypeptide,P35222,GenBank Protein Database,860988
polypeptide,P35222,UniProtKB,P35222
polypeptide,P35222,UniProt Accession,CTNB1_HUMAN
polypeptide,Q8XB74,GenBank Gene Database,AE005174
polypeptide,Q8XB74,GenBank Protein Database,12516082
polypeptide,Q8XB74,UniProtKB,Q8XB74
polypeptide,Q8XB74,UniProt Accession,MSRP_ECO57
polypeptide,P36897,HUGO Gene Nomenclature Committee (HGNC),HGNC:11772
polypeptide,P36897,GeneCards,TGFBR1
polypeptide,P36897,GenBank Gene Database,L11695
polypeptide,P36897,GenBank Protein Database,431035
polypeptide,P36897,Guide to Pharmacology,1788
polypeptide,P36897,UniProtKB,P36897
polypeptide,P36897,UniProt Accession,TGFR1_HUMAN
polypeptide,P29508,HUGO Gene Nomenclature Committee (HGNC),HGNC:10569
polypeptide,P29508,GeneCards,SERPINB3
polypeptide,P29508,UniProtKB,P29508
polypeptide,P29508,UniProt Accession,SPB3_HUMAN
polypeptide,P36275,GenBank Gene Database,M81255
polypeptide,P36275,UniProtKB,P36275
polypeptide,P36275,UniProt Accession,DECO_BPP21
polypeptide,P0AD64,GenBank Gene Database,M59181
polypeptide,P0AD64,GenBank Protein Database,151861
polypeptide,P0AD64,UniProtKB,P0AD64
polypeptide,P0AD64,UniProt Accession,BLA1_KLEPN
polypeptide,Q02834,GenBank Gene Database,D01045
polypeptide,Q02834,GenBank Protein Database,216784
polypeptide,Q02834,UniProtKB,Q02834
polypeptide,Q02834,UniProt Accession,NANH_MICVI
polypeptide,P00167,HUGO Gene Nomenclature Committee (HGNC),HGNC:2570
polypeptide,P00167,GenAtlas,CYB5A
polypeptide,P00167,GeneCards,CYB5A
polypeptide,P00167,GenBank Gene Database,M22865
polypeptide,P00167,GenBank Protein Database,181227
polypeptide,P00167,UniProtKB,P00167
polypeptide,P00167,UniProt Accession,CYB5_HUMAN
polypeptide,P53355,HUGO Gene Nomenclature Committee (HGNC),HGNC:2674
polypeptide,P53355,GenAtlas,DAPK1
polypeptide,P53355,GeneCards,DAPK1
polypeptide,P53355,GenBank Gene Database,X76104
polypeptide,P53355,GenBank Protein Database,2094873
polypeptide,P53355,Guide to Pharmacology,2002
polypeptide,P53355,UniProtKB,P53355
polypeptide,P53355,UniProt Accession,DAPK1_HUMAN
polypeptide,Q9UQM7,HUGO Gene Nomenclature Committee (HGNC),HGNC:1460
polypeptide,Q9UQM7,GeneCards,CAMK2A
polypeptide,Q9UQM7,GenBank Gene Database,AF145710
polypeptide,Q9UQM7,GenBank Protein Database,4836793
polypeptide,Q9UQM7,UniProtKB,Q9UQM7
polypeptide,Q9UQM7,UniProt Accession,KCC2A_HUMAN
polypeptide,P23528,HUGO Gene Nomenclature Committee (HGNC),HGNC:1874
polypeptide,P23528,GeneCards,CFL1
polypeptide,P23528,GenBank Gene Database,D00682
polypeptide,P23528,GenBank Protein Database,219545
polypeptide,P23528,UniProtKB,P23528
polypeptide,P23528,UniProt Accession,COF1_HUMAN
polypeptide,Q9GZU7,HUGO Gene Nomenclature Committee (HGNC),HGNC:21614
polypeptide,Q9GZU7,GeneCards,CTDSP1
polypeptide,Q9GZU7,UniProtKB,Q9GZU7
polypeptide,Q9GZU7,UniProt Accession,CTDS1_HUMAN
polypeptide,P29973,HUGO Gene Nomenclature Committee (HGNC),HGNC:2148
polypeptide,P29973,GeneCards,CNGA1
polypeptide,P29973,Guide to Pharmacology,394
polypeptide,P29973,UniProtKB,P29973
polypeptide,P29973,UniProt Accession,CNGA1_HUMAN
polypeptide,Q16280,HUGO Gene Nomenclature Committee (HGNC),HGNC:2149
polypeptide,Q16280,GeneCards,CNGA2
polypeptide,Q16280,Guide to Pharmacology,395
polypeptide,Q16280,UniProtKB,Q16280
polypeptide,Q16280,UniProt Accession,CNGA2_HUMAN
polypeptide,Q7AKE4,UniProtKB,Q7AKE4
polypeptide,Q7AKE4,UniProt Accession,RAMR_STRCO
polypeptide,A5U4F6,UniProtKB,A5U4F6
polypeptide,A5U4F6,UniProt Accession,MSHC_MYCTA
polypeptide,O94768,HUGO Gene Nomenclature Committee (HGNC),HGNC:11396
polypeptide,O94768,GeneCards,STK17B
polypeptide,O94768,GenBank Gene Database,AB011421
polypeptide,O94768,GenBank Protein Database,3834356
polypeptide,O94768,UniProtKB,O94768
polypeptide,O94768,UniProt Accession,ST17B_HUMAN
polypeptide,C7C422,UniProtKB,C7C422
polypeptide,C7C422,UniProt Accession,BLAN1_KLEPN
polypeptide,P83787,UniProtKB,P83787
polypeptide,P83787,UniProt Accession,P83787_MARNT
polypeptide,O14964,HUGO Gene Nomenclature Committee (HGNC),HGNC:4897
polypeptide,O14964,GeneCards,HGS
polypeptide,O14964,UniProtKB,O14964
polypeptide,O14964,UniProt Accession,HGS_HUMAN
polypeptide,P11922,GenBank Gene Database,M17448
polypeptide,P11922,UniProtKB,P11922
polypeptide,P11922,UniProt Accession,INVA_YERPS
polypeptide,P13299,GenBank Gene Database,M12742
polypeptide,P13299,UniProtKB,P13299
polypeptide,P13299,UniProt Accession,TEV1_BPT4
polypeptide,P10930,GenBank Gene Database,X06792
polypeptide,P10930,UniProtKB,P10930
polypeptide,P10930,UniProt Accession,FIB12_BPT4
polypeptide,Q2QJL3,GenBank Gene Database,DQ059549
polypeptide,Q2QJL3,UniProtKB,Q2QJL3
polypeptide,Q2QJL3,UniProt Accession,Q2QJL3_ACEAC
polypeptide,P38516,GenBank Gene Database,Z21677
polypeptide,P38516,UniProtKB,P38516
polypeptide,P38516,UniProt Accession,RL4_THEMA
polypeptide,P15086,HUGO Gene Nomenclature Committee (HGNC),HGNC:2299
polypeptide,P15086,GenAtlas,CPB1
polypeptide,P15086,GeneCards,CPB1
polypeptide,P15086,GenBank Gene Database,M81057
polypeptide,P15086,Guide to Pharmacology,1593
polypeptide,P15086,UniProtKB,P15086
polypeptide,P15086,UniProt Accession,CBPB1_HUMAN
polypeptide,P03277,GenBank Gene Database,J01917
polypeptide,P03277,UniProtKB,P03277
polypeptide,P03277,UniProt Accession,CAPSH_ADE02
polypeptide,O33833,GenBank Gene Database,AJ001073
polypeptide,O33833,UniProtKB,O33833
polypeptide,O33833,UniProt Accession,BFRA_THEMA
polypeptide,A0A5P8YJZ1,GenBank Gene Database,AE009952
polypeptide,A0A5P8YJZ1,UniProtKB,A0A5P8YJZ1
polypeptide,A0A5P8YJZ1,UniProt Accession,A0A2U2GZL1_YERPE
polypeptide,P46849,GenBank Gene Database,U00096
polypeptide,P46849,UniProtKB,P46849
polypeptide,P46849,UniProt Accession,RTCA_ECOLI
polypeptide,Q9HB21,HUGO Gene Nomenclature Committee (HGNC),HGNC:14335
polypeptide,Q9HB21,GenAtlas,PLEKHA1
polypeptide,Q9HB21,GeneCards,PLEKHA1
polypeptide,Q9HB21,GenBank Gene Database,AF286160
polypeptide,Q9HB21,UniProtKB,Q9HB21
polypeptide,Q9HB21,UniProt Accession,PKHA1_HUMAN
polypeptide,P21408,GenBank Gene Database,M33815
polypeptide,P21408,UniProtKB,P21408
polypeptide,P21408,UniProt Accession,FBPA_SERMA
polypeptide,Q9WZ40,GenBank Gene Database,AE000512
polypeptide,Q9WZ40,UniProtKB,Q9WZ40
polypeptide,Q9WZ40,UniProt Accession,Q9WZ40_THEMA
polypeptide,P0A753,GenBank Gene Database,AE005674
polypeptide,P0A753,UniProtKB,P0A753
polypeptide,P0A753,UniProt Accession,NADD_SHIFL
polypeptide,Q9X286,GenBank Gene Database,AE000512
polypeptide,Q9X286,UniProtKB,Q9X286
polypeptide,Q9X286,UniProt Accession,NUSB_THEMA
polypeptide,Q9CBQ2,GenBank Gene Database,AL583923
polypeptide,Q9CBQ2,UniProtKB,Q9CBQ2
polypeptide,Q9CBQ2,UniProt Accession,RIR2_MYCLE
polypeptide,P9WN39,UniProtKB,P9WN39
polypeptide,P9WN39,UniProt Accession,GLN1B_MYCTU
polypeptide,P9WN38,UniProtKB,P9WN38
polypeptide,P9WN38,UniProt Accession,GLN1B_MYCTO
polypeptide,P33644,GenBank Gene Database,U50134
polypeptide,P33644,UniProtKB,P33644
polypeptide,P33644,UniProt Accession,PURNU_ECOLI
polypeptide,P44725,GenBank Gene Database,L42023
polypeptide,P44725,UniProtKB,P44725
polypeptide,P44725,UniProt Accession,RPIA_HAEIN
polypeptide,P04079,GenBank Gene Database,M10101
polypeptide,P04079,UniProtKB,P04079
polypeptide,P04079,UniProt Accession,GUAA_ECOLI
polypeptide,Q37875,GenBank Gene Database,X87673
polypeptide,Q37875,UniProtKB,Q37875
polypeptide,Q37875,UniProt Accession,ENLYS_BPP1
polypeptide,Q9X1F0,GenBank Gene Database,AE000512
polypeptide,Q9X1F0,UniProtKB,Q9X1F0
polypeptide,Q9X1F0,UniProt Accession,Q9X1F0_THEMA
polypeptide,P32427,GenBank Gene Database,L17082
polypeptide,P32427,UniProtKB,P32427
polypeptide,P32427,UniProt Accession,PCAB_PSEPU
polypeptide,P06672,GenBank Gene Database,M15368
polypeptide,P06672,UniProtKB,P06672
polypeptide,P06672,UniProt Accession,PDC_ZYMMO
