salt_id,drugbank_id,name,unii,cas_number,inchikey,average_mass,monoisotopic_mass
DBSALT000556,DB06206,Sugammadex sodium,ERJ6X2MXV7,343306-79-6,KMGKABOMYQLLDJ-UHFFFAOYSA-F,2178.006,2176.264428104
DBSALT003141,DB06209,Prasugrel besylate,7KYD4NE018,952340-40-8,UFXQKLQPHZRPDV-UHFFFAOYSA-N,531.61,531.118558072
DBSALT000145,DB06209,Prasugrel hydrochloride,G89JQ59I13,389574-19-0,JALHGCPDPSNJNY-UHFFFAOYSA-N,409.902,409.091470145
DBSALT003495,DB06210,Eltrombopag choline,F9G8XE24IB,2336813-25-1,XSHFVAAXJHNDKZ-OUFJFOJPSA-M,545.64,545.263819247
DBSALT000063,DB06210,Eltrombopag olamine,4U07F515LG,496775-62-3,PLILLUUXAVKBPY-SBIAVEDLSA-N,564.643,564.269632903
DBSALT001609,DB06211,Doripenem hydrate,4B035T6NKT,364622-82-2,NTUBEBXBDGKBTJ-WGLOMNHJSA-N,438.51,438.124291541
DBSALT001790,DB06213,Regadenoson monohydrate,2XLN4Y044H,875148-45-1,CDQVVPUXSPZONN-WPPLYIOHSA-N,408.375,408.150580396
DBSALT000010,DB06216,Asenapine maleate,CU9463U2E2,85650-56-2,GMDCDXMAFMEDAG-BTJKTKAUSA-N,401.84,401.103000462
DBSALT002376,DB06217,Vernakalant hydrochloride,7G4J1ZD9UQ,748810-28-8,JMHYCBFEEFHTMK-IIUXMCBISA-N,385.925,385.201986224
DBSALT001105,DB06219,Dalbavancin hydrochloride,33WDQ7T81E,,,,
DBSALT001446,DB06230,Nalmefene hydrochloride,K7K69QC05X,58895-64-0,GYWMRGWFQPSQLK-OPHZJPRHSA-N,375.89,375.1601214
DBSALT002636,DB06230,Nalmefene hydrochloride dihydrate,52Z0G7QVJX,1228646-70-5,XOBQQQVDLSMXCE-JVRGSUDVSA-N,411.92,411.1812508
DBSALT001150,DB06243,Eflornithine hydrochloride,4NH22NDW9H,96020-91-6,FJPAMFNRCFEGSD-UHFFFAOYSA-N,236.64,236.0739264
DBSALT002002,DB06249,Arzoxifene Hydrochloride,FU88PI0433,182133-27-3,NHSNLUIMAQQXGR-UHFFFAOYSA-N,512.06,511.1584073
DBSALT001174,DB06261,Hexaminolevulinate hydrochloride,D4F329SL1O,140898-91-5,LZYXPFZBAZTOCH-UHFFFAOYSA-N,251.75,251.1288213
DBSALT001120,DB06268,Sitaxentan sodium,6V9JH46E20,210421-74-2,MDTNUYUCUYPIHE-UHFFFAOYSA-N,476.88,475.9879505
DBSALT001865,DB06274,Alvimopan dihydrate,677C126AET,170098-38-1,USPVLEIQIUNQGE-DBFLIVQGSA-N,460.571,460.257336887
DBSALT001370,DB06282,Levocetirizine dihydrochloride,SOD6A38AGA,130018-87-0,PGLIUCLTXOYQMV-GHVWMZMZSA-N,461.81,460.1087258
DBSALT001456,DB06283,Ziconotide acetate,T2I226K69M,914454-03-8,,,
DBSALT001437,DB06285,Teriparatide acetate,9959P4V12N,99294-94-7,,,
DBSALT001485,DB06290,Simeprevir sodium,16U7H60184,1241946-89-3,LLXQGDWGCCKOQP-MVZLLIIPSA-M,771.92,771.27363547
DBSALT001101,DB06292,Dapagliflozin propanediol monohydrate,887K2391VH,960404-48-2,GOADIQFWSVMMRJ-UPGAGZFNSA-N,502.99,502.1969604
DBSALT000158,DB06335,Saxagliptin hydrochloride,Z8J84YIX6L,709031-78-7,TUAZNHHHYVBVBR-NHKADLRUSA-N,351.871,351.171354798
DBSALT003477,DB06335,Saxagliptin hydrochloride dihydrate,4N19ON48ZN,1073057-20-1,AJXATZPZZXZZRE-ZEGDOHPJSA-N,387.91,387.1924842
DBSALT002375,DB06335,Saxagliptin monohydrate,9GB927LAJW,945667-22-1,AFNTWHMDBNQQPX-NHKADLRUSA-N,333.432,333.205241741
DBSALT001296,DB06401,Bazedoxifene acetate,J70472UD3D,198481-33-3,OMZAMQFQZMUNTP-UHFFFAOYSA-N,530.665,530.278072332
DBSALT000170,DB06402,Telavancin hydrochloride,0701472ZG0,560130-42-9,GSSIWSIRBWAZHG-ACOPVEIWSA-N,1792.096,1789.614106906
DBSALT001292,DB06441,Cangrelor tetrasodium,2144G00Y7W,163706-36-3,COWWROCHWNGJHQ-OPKBHZIBSA-J,864.27,862.8760915
DBSALT002348,DB06480,Prucalopride hydrochloride,M8IYX9Z79V,179474-80-7,KKMOQGWTJRGLNN-UHFFFAOYSA-N,404.33,403.1429471
DBSALT002626,DB06480,Prucalopride succinate,4V2G75E1CK,179474-85-2,QZRSNVSQLGRAID-UHFFFAOYSA-N,485.96,485.1928781
DBSALT000135,DB06589,Pazopanib hydrochloride,33Y9ANM545,635702-64-6,MQHIQUBXFFAOMK-UHFFFAOYSA-N,473.979,473.140071444
DBSALT001808,DB06590,Ceftaroline fosamil acetate,EZ9W6O5S09,400827-46-5,UGHHNQFYEVOFIV-VRDMTWHKSA-N,744.72,744.031410731
DBSALT001809,DB06590,Ceftaroline fosamil acetate monohydrate,P9VXV1408Y,400827-55-6,KRWPPVCZNGQQHZ-IINIBMQSSA-N,762.74,762.041975415
DBSALT001984,DB06603,Panobinostat hydrate,D07V79Q44T,,YUKVPQZUSANPNW-ASTDGNLGSA-N,367.449,367.189591677
DBSALT001103,DB06603,Panobinostat lactate,HN0T99OO4V,960055-56-5,XVDWNSFFSMWXJJ-ASTDGNLGSA-N,439.512,439.210721046
DBSALT002809,DB06608,Tafenoquine succinate,DL5J0B8VSS,106635-81-8,CQBKFGJRAOXYIP-UHFFFAOYSA-N,581.589,581.234884936
DBSALT001847,DB06614,Peramivir hydrate,QW7Y7ZR15U,1041434-82-5,RFUCJKFZFXNIGB-ZBBHRWOZSA-N,382.458,382.242749451
DBSALT002837,DB06616,Bosutinib monohydrate,844ZJE6I55,918639-08-4,BXPOSPOKHGNMEP-UHFFFAOYSA-N,548.47,547.1753099
DBSALT001102,DB06636,Isavuconazonium sulfate,31Q44514JV,946075-13-4,LWXUIUUOMSMZKJ-KLFWAVJMSA-M,814.84,814.201473445
DBSALT002034,DB06654,Safinamide mesylate,YS90V3DTX0,202825-46-5,YKOCHIUQOBQIAC-YDALLXLXSA-N,398.45,398.131171186
DBSALT003007,DB06663,Pasireotide acetate,662X0VFR9L,396091-76-2,WFKFNBBHVLMWQH-QKXVGOHISA-N,1107.279,1106.522553114
DBSALT000134,DB06663,Pasireotide diaspartate,I4P76SY3N4,820232-50-6,NEEFMPSSNFRRNC-HQUONIRXSA-N,1313.4116,1312.576439194
DBSALT001332,DB06663,Pasireotide pamoate,04F55A7UZ3,396091-79-5,HSXBEUMRBMAVDP-QKXVGOHISA-N,1435.602,1434.59611198
DBSALT000187,DB06684,Vilazodone hydrochloride,U8HTX2GK8J,163521-08-2,RPZBRGFNBNQSOP-UHFFFAOYSA-N,477.986,477.193152872
DBSALT001405,DB06691,Mepyramine maleate,R35D29L3ZA,59-33-6,JXYWFNAQESKDNC-BTJKTKAUSA-N,401.463,401.195070981
DBSALT002726,DB06691,Mepyramine tannate,A9310LW34B,183969-60-0,FPPPOGQYQQBHQR-HBNMXAOGSA-N,1986.597,1985.357086567
DBSALT001557,DB06694,Xylometazoline hydrochloride,X5S84033NZ,1218-35-5,YGWFCQYETHJKNX-UHFFFAOYSA-N,280.84,280.1706265
DBSALT000035,DB06695,Dabigatran etexilate mesilate,SC7NUW5IIT,872728-81-9,XETBXHPXHHOLOE-UHFFFAOYSA-N,723.839,723.305032141
DBSALT001190,DB06698,Betahistine hydrochloride,49K58SMZ7U,5579-84-0,XVDFMHARQUBJRE-UHFFFAOYSA-N,209.11,208.0534039
DBSALT002281,DB06698,Betahistine maleate,U5SU5350VT,133206-34-5,JLPICNMNXPSXMA-BTJKTKAUSA-N,252.27,252.111007003
DBSALT002969,DB06698,Betahistine mesylate,X1L0E3R43Y,54856-23-4,ZBJJDYGJCNTNTH-UHFFFAOYSA-N,328.4,328.07627872
DBSALT000037,DB06699,Degarelix acetate hydrate,EXT215F4ZU,934246-14-7,AUTFSFUMNFDPLH-KYMMNHPFSA-N,1692.311,1690.769926417
DBSALT001322,DB06700,Desvenlafaxine fumarate,ATX24E9M6L,93414-04-1,SQTJDJZCPOSWSC-WLHGVMLRSA-N,379.453,379.199487658
DBSALT001893,DB06700,Desvenlafaxine fumarate monohydrate,R5JHD7L72A,313471-75-9,YETWCSLOYUZBLK-JITBQSAISA-N,397.468,397.210052342
DBSALT002988,DB06700,Desvenlafaxine hydrochloride,3TP4E4F972,300827-87-6,IMWPSXHIEURNKZ-UHFFFAOYSA-N,299.84,299.1652068
DBSALT000045,DB06700,Desvenlafaxine succinate,ZB22ENF0XR,386750-22-7,PWPDEXVGKDEKTE-UHFFFAOYSA-N,399.484,399.225702407
DBSALT001458,DB06701,Dexmethylphenidate hydrochloride,1678OK0E08,19262-68-1,JUMYIBMBTDDLNG-OJERSXHUSA-N,269.77,269.1182566
DBSALT000085,DB06702,Fesoterodine fumarate,EOS72165S7,286930-03-8,MWHXMIASLKXGBU-RNCYCKTQSA-N,527.649,527.288302671
DBSALT002469,DB06704,Iobenguane I 123,P2TH1XYZ84,76924-93-1,PDWUPXJEEYOOTR-IUAIQHPESA-N,271.095,270.993070278
DBSALT002472,DB06704,Iobenguane I 131,Q461L7AK4R,77679-27-7,PDWUPXJEEYOOTR-JRGAVVOBSA-N,279.095,278.993596502
DBSALT002326,DB06704,Iobenguane sulfate,S8I0922465,87862-25-7,XNACDNPGABUBFR-UHFFFAOYSA-N,648.26,647.95126
DBSALT002470,DB06704,Iobenguane sulfate I 123,,139755-80-9,,,
DBSALT002471,DB06704,Iobenguane sulfate I 131,M575VKV19N,149210-33-3,,,
DBSALT001858,DB06705,Gadofosveset trisodium monohydrate,XM33Q67UVH,211570-55-7,PIZALBORPSCYJU-QSQMUHTISA-H,975.88,976.11312
DBSALT001313,DB06706,Isometheptene mucate,8O120FDS6P,7492-31-1,WSXKZIDINJKWPM-IBGZLQDMSA-N,492.654,492.341066514
DBSALT001175,DB06709,Methacholine chloride,0W5ETF9M2K,62-51-1,JHPHVAVFUYTVCL-UHFFFAOYSA-M,195.69,195.1026065
DBSALT000127,DB06711,Naphazoline hydrochloride,MZ1131787D,550-99-2,DJDFFEBSKJCGHC-UHFFFAOYSA-N,246.735,246.092376197
DBSALT002621,DB06711,Naphazoline nitrate,SC99GR1T5S,5144-52-5,ZAHXYMFVNNUHCP-UHFFFAOYSA-N,273.292,273.111341355
DBSALT000090,DB06716,Fospropofol disodium,30868AY0IF,258516-87-9,LWYLQNWMSGFCOZ-UHFFFAOYSA-L,332.2403,332.07654958
DBSALT000089,DB06717,Fosaprepitant dimeglumine,D35FM8T64X,265121-04-8,VRQHBYGYXDWZDL-OOZCZQCLSA-N,1004.8337,1004.337863721
DBSALT001170,DB06719,Buserelin acetate,13U86G7YSP,68630-75-1,PYMDEDHDQYLBRT-DRIHCAFSSA-N,1299.499,1298.677156262
DBSALT002587,DB06723,Algeldrate,03J11K103C,1330-44-5,SMYKVLBUSSNXMV-UHFFFAOYSA-K,96.018,96.0003221
DBSALT002586,DB06723,Almagate,568Z59H7ZJ,66827-12-1,MTEOMEWVDVPTNN-UHFFFAOYSA-E,314.984,313.9617144
DBSALT003272,DB06727,Sparteine sulfate,GQ3J2TLZ7E,,,,
DBSALT000563,DB06742,Ambroxol hydrochloride,CC995ZMV90,23828-92-4,QNVKOSLOVOTXKF-PFWPSKEQSA-N,414.57,411.955267
DBSALT000911,DB06751,Drotaverine hydrochloride,24ZVH4C669,985-12-6,JBFLYOLJRKJYNV-MASIZSFYSA-N,433.97,433.2019862
DBSALT001424,DB06753,Triclofos sodium,9F90KA5Q8U,7246-20-0,WFKJEZKHPGDCRK-UHFFFAOYSA-M,251.36,249.873223
DBSALT001136,DB06754,Danaparoid sodium,5004UU3156,,,,
DBSALT002227,DB06756,Betaine citrate,19JX795NXV,17671-50-0,YKXUOESQDCXGIW-UHFFFAOYSA-M,308.264,308.098704744
DBSALT001448,DB06756,Betaine hydrochloride,JK8U8K4D6K,590-46-5,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,153.61,153.0556563
DBSALT001361,DB06757,Manganese chloride,6YB4901Y90,7773-01-5,GLFNIEUTAYBVOC-UHFFFAOYSA-L,125.844,124.87575505
DBSALT001362,DB06757,Manganese chloride tetrahydrate,QQE170PANO,13446-34-9,CNFDGXZLMLFIJV-UHFFFAOYSA-L,197.905,196.918013794
DBSALT001360,DB06757,Manganese sulfate,W00LYS4T26,10034-96-5,ISPYRSDWRDQNSW-UHFFFAOYSA-L,169.016,168.9003435
DBSALT001455,DB06759,Fomivirsen sodium,3Z6W3S36X5,160369-77-7,,,
DBSALT001806,DB06762,Pinacidil monohydrate,7B0ZZH8P2W,85371-64-8,AFJCNBBHEVLGCZ-UHFFFAOYSA-N,263.345,263.174610316
DBSALT001254,DB06764,Tetrahydrozoline hydrochloride,0YZT43HS7D,522-48-5,BJORNXNYWNIWEY-UHFFFAOYSA-N,236.74,236.1080263
DBSALT001167,DB06769,Bendamustine hydrochloride,981Y8SX18M,3543-75-7,ZHSKUOZOLHMKEA-UHFFFAOYSA-N,394.72,393.0777601
DBSALT003087,DB06769,Bendamustine hydrochloride monohydrate,X15906D285,1374784-02-7,TWBJYCLUHINEDN-UHFFFAOYSA-N,412.74,411.0883247
DBSALT000018,DB06771,Besifloxacin hydrochloride,7506A6J57T,405165-61-9,PMQBICKXAAKXAY-HNCPQSOCSA-N,430.301,429.102225204
DBSALT002501,DB06778,Cupric sulfate pentahydrate,LRX7AJ16DT,7758-99-8,JZCCFEFSEZPSOG-UHFFFAOYSA-L,249.685,248.934153687
DBSALT002488,DB06779,Dalteparin sodium,12M44VTJ7B,,,,
DBSALT001230,DB06785,Ganirelix acetate,56U7906FQW,129311-55-3,OVBICQMTCPFEBS-SATRDZAXSA-N,1690.45,1688.8845622
DBSALT001391,DB06787,Hexocyclium methylsulfate,84OPZ2Q0VB,115-63-9,NSILVESQCSUIAJ-UHFFFAOYSA-M,428.59,428.234493441
DBSALT001172,DB06788,Histrelin acetate,QMG7HLD1ZE,220810-26-4,BKEMVGVBBDMHKL-VYFXDUNUSA-N,1443.632,1442.709519019
DBSALT001238,DB06791,Lanreotide acetate,IEU56G3J9C,,,,
DBSALT001176,DB06792,Lanthanum carbonate hydrate,490D9F069T,54451-24-0,PKOQIYFBOVTYOH-UHFFFAOYSA-H,529.895,529.80921
DBSALT001392,DB06793,Levopropoxyphene napsylate anhydrous,W7DQT6KY5S,5714-90-9,VZPXFHVJUUSVLH-VNJAQMQMSA-N,547.71,547.239244469
DBSALT001178,DB06794,Lodoxamide tromethamine,50LV9A548L,63610-09-3,JJOFNSLZHKIJEV-UHFFFAOYSA-N,553.91,553.1422991
DBSALT001076,DB06795,Mafenide Acetate,RQ6LP6Z0WY,13009-99-9,UILOTUUZKGTYFQ-UHFFFAOYSA-N,246.28,246.067428113
DBSALT001330,DB06796,Mangafodipir trisodium,129FW80TG4,140678-14-4,BENFPBJLMUIGGD-UHFFFAOYSA-I,757.3231,757.007258277
DBSALT002250,DB06799,Methenamine citrate,Q4U8R77416,34317-08-3,UAMIYHCXAONPMG-UHFFFAOYSA-N,332.313,332.133199
DBSALT002249,DB06799,Methenamine diphosphate,IZP83XSR30,72962-49-3,BGAZSPYPJDSHIT-UHFFFAOYSA-N,336.178,336.059987552
DBSALT001270,DB06799,Methenamine hippurate,M329791L57,5714-73-8,ROAIXOJGRFKICW-UHFFFAOYSA-N,319.365,319.164439556
DBSALT002248,DB06799,Methenamine hydrochloride,A3F8KN5WMU,24360-05-2,NGDSBQHTMKGUQU-UHFFFAOYSA-N,176.65,176.0828741
DBSALT001271,DB06799,Methenamine mandelate,695N30CINR,587-23-5,UXNFIJPHRQEWRQ-UHFFFAOYSA-N,292.339,292.15354052
DBSALT002247,DB06799,Methenamine phosphate,11G6DJX54Q,72962-48-2,GJJQWIOYOCDCJA-UHFFFAOYSA-N,238.184,238.083091977
DBSALT002246,DB06799,Methenamine sulfate,0373WW6GZQ,19267-18-6,CCCDIBJJOMJPQI-UHFFFAOYSA-N,238.26,238.073576121
DBSALT000116,DB06800,Methylnaltrexone bromide,RFO6IL3D3M,916055-92-0,IFGIYSGOEZJNBE-NQMNLMSRSA-N,436.346,435.104521
DBSALT002325,DB06809,Plerixafor octahydrochloride,OD49913540,155148-31-5,UEUPDYPUTTUXLJ-UHFFFAOYSA-N,794.46,790.2605656
DBSALT001481,DB06814,Protokylol hydrochloride,7U7O8Q48IO,136-69-6,LOVXREQUMZKFCM-UHFFFAOYSA-N,367.83,367.1186505
DBSALT002738,DB06815,Pyrithione sodium,6L3991491R,3811-73-2,WNGMMIYXPIAYOB-UHFFFAOYSA-M,149.14,148.99112921
DBSALT002737,DB06815,Pyrithione zinc,R953O2RHZ5,13463-41-7,OTPSWLRZXRHDNX-UHFFFAOYSA-L,317.722,315.931865468
DBSALT001378,DB06816,Pyrvinium pamoate,310X6S84LW,3546-41-6,OOPDAHSJBRZRPH-UHFFFAOYSA-N,1153.436,1152.550236903
DBSALT000924,DB06817,Raltegravir potassium,43Y000U234,871038-72-1,IFUKBHBISRAZTF-UHFFFAOYSA-M,482.514,482.11162742
DBSALT002404,DB06819,Sodium phenylbutyrate,NT6K61736T,1716-12-7,VPZRWNZGLKXFOE-UHFFFAOYSA-M,186.186,186.06567387
DBSALT001375,DB06820,Sulconazole nitrate,1T89100D5U,61318-91-0,CRKGMGQUHDNAPB-UHFFFAOYSA-N,460.75,458.9977957
DBSALT001269,DB06824,Trientine hydrochloride,HC3NX54582,38260-01-4,WYHIICXRPHEJKI-UHFFFAOYSA-N,219.15,218.1065021
DBSALT003345,DB06824,Trientine tetrahydrochloride,7360URE56Q,4961-40-4,OKHMDSCYUWAQPT-UHFFFAOYSA-N,292.07,290.0598575
DBSALT001171,DB06825,Triptorelin acetate,43OFW291R9,140194-24-7,HPPONSCISKROOD-OYLNGHKZSA-N,1371.525,1370.652004141
DBSALT001256,DB06825,Triptorelin pamoate,08AN7WA2G0,124508-66-3,ZBVJFYPGLGEMIN-OYLNGHKZSA-N,1699.848,1698.725563008
DBSALT001760,DB06826,Unoprostone isopropyl,5M161S5O5P,120373-24-2,XXUPXHKCPIKWLR-JHUOEJJVSA-N,424.622,424.318874517
DBSALT000952,DB06827,Viomycin sulfate,LKO141R05V,37883-00-4,AQONYROJHRNYQQ-QMAPKBLTSA-N,783.77,783.292964355
DBSALT001357,DB07565,Chloramphenicol sodium succinate,872109HX6B,982-57-0,RPLOPBHEZLFENN-HTMVYDOJSA-M,445.18,444.0103151
DBSALT001081,DB07931,Hexestrol diphosphate sodium,VK60X9E36E,171399-06-7,DNCWQZVLWAEATB-YHCLLLHXSA-J,518.257,518.02241872
DBSALT002342,DB08439,Parecoxib sodium,EB87433V6F,198470-85-8,HQPVVKXJNZEAFW-UHFFFAOYSA-M,392.4,392.08067249
DBSALT003072,DB08799,Antazoline hydrochloride,FP8Q8F72JH,2508-72-7,SWKDMSRRIBZZAY-UHFFFAOYSA-N,301.82,301.1345754
DBSALT001374,DB08799,Antazoline phosphate,VPR5FPH326,154-68-7,DUIGUKRYYAGJAF-UHFFFAOYSA-N,363.354,363.134793198
DBSALT000910,DB08799,Antazoline sulfate,6T74I07212,24359-81-7,UWOSJBSLQYMGDL-UHFFFAOYSA-N,363.43,363.125277342
DBSALT000908,DB08801,Dimetindene maleate,6LL60J9E0O,3614-69-5,SWECWXGUJQLXJF-BTJKTKAUSA-N,408.498,408.20490739
DBSALT003241,DB08809,Sodium dichloroacetate,,,,,
DBSALT001135,DB08813,Nadroparin calcium,LIA7Z4002P,37270-89-6,,,
DBSALT000113,DB08815,Lurasidone hydrochloride,O0P4I5851I,367514-88-3,NEKCRUIRPWNMLK-SCIYSFAVSA-N,529.137,528.232574845
DBSALT001489,DB08818,Hyaluronate sodium,,,,,
DBSALT001258,DB08818,Potassium hyaluronate,,31799-91-4,,,
DBSALT001259,DB08818,Sodium hyaluronate,YSE9PPT4TH,9067-32-7,,,
DBSALT003212,DB08822,Azilsartan medoxomil potassium,WEC6I2K1FC,863031-24-7,IHWFKDWIUSZLCJ-UHFFFAOYSA-M,606.632,606.11529521
DBSALT000110,DB08827,Lomitapide mesylate,X4S83CP54E,202914-84-9,QKVKOFVWUHNEBX-UHFFFAOYSA-N,789.826,789.267111357
DBSALT003104,DB08834,Tauroursodeoxycholic acid dihydrate,U7XRV7RZ1I,117609-50-4,BNXLUNVCHFIPFY-GUBAPICVSA-N,535.74,535.317888716
DBSALT000140,DB08860,Pitavastatin calcium,IYD54XEG3W,147526-32-7,RHGYHLPFVJEAOC-WUVPNHNWSA-L,880.984,880.284814023
DBSALT002595,DB08860,Pitavastatin magnesium,BDS8LUQ384,956116-90-8,MPAZKXHCZWDZDY-FFNUKLMVSA-L,865.226,864.30726448
DBSALT003488,DB08860,Pitavastatin sodium,29556RBN9P,574705-92-3,,,
DBSALT000152,DB08864,Rilpivirine hydrochloride,212WAX8KDD,700361-47-3,KZVVGZKAVZUACK-BJILWQEISA-N,402.879,402.135972345
DBSALT000184,DB08867,Ulipristal acetate,YF7V70N02B,126784-99-4,OOLLAFOLCSJHRE-ZHAKMVSLSA-N,475.6191,475.272258677
DBSALT000580,DB08868,Fingolimod hydrochloride,G926EC510T,162359-56-0,SWZTYAVBMYWFGS-UHFFFAOYSA-N,343.932,343.227807044
DBSALT003487,DB08868,Fingolimod lauryl sulfate,J3HZQ9BE2S,1967800-35-6,XTLZVNMZICNQBB-UHFFFAOYSA-N,573.87,573.406309798
DBSALT001835,DB08869,Tesamorelin acetate,LGW5H38VE3,901758-09-6,,,
DBSALT002427,DB08871,Eribulin mesylate,AV9U0660CW,441045-17-6,QAMYWGZHLCQOOJ-WRNBYXCMSA-N,826.01,825.396926887
DBSALT001762,DB08875,Cabozantinib malate,DR7ST46X58,1140909-48-3,HFCFMRYTXDINDK-WNQIDUERSA-N,635.601,635.191522341
DBSALT000156,DB08877,Ruxolitinib phosphate,436LRU32H5,1092939-17-7,JFMWPOCYMYGEDM-XFULWGLBSA-N,404.3602,404.136189702
DBSALT003441,DB08877,Ruxolitinib sulfate,8PFR3FDT6X,1092939-16-6,LGJWVXWQCTZSGC-UHFFFAOYSA-N,404.45,404.126674322
DBSALT001824,DB08883,Perampanel hydrate,8LIX22217M,1571982-04-1,PDWMJDKMSASBNE-UHFFFAOYSA-N,1451.617,1450.517742513
DBSALT000091,DB08884,Gadoxetate disodium,HOY74VZE0M,135326-22-6,SLYTULCOCGSBBJ-UHFFFAOYSA-I,725.71,726.076023636
DBSALT000108,DB08890,Linaclotide acetate,NSF067KU1M,851199-60-5,KWFNVZFWXXEJKL-YZDVLOIKSA-N,1586.788,1585.411048177
DBSALT000136,DB08894,Peginesatide acetate,44STI720CW,1185870-58-9,,,
DBSALT000180,DB08895,Tofacitinib citrate,O1FF4DIV0D,540737-29-9,SYIKUFDOYJFGBQ-YLAFAASESA-N,504.4931,504.196861902
DBSALT001750,DB08896,Regorafenib monohydrate,MGN125FS9D,1019206-88-2,ZOPOQLDXFHBOIH-UHFFFAOYSA-N,500.83,500.0874454
DBSALT000003,DB08897,Aclidinium bromide,UQW7UF9N91,320345-99-1,XLAKJQPTOJHYDR-QTQXQZBYSA-M,564.555,563.07996248
DBSALT000142,DB08901,Ponatinib hydrochloride,96R6PU3D8J,1114544-31-8,BWTNNZPNKQIADY-UHFFFAOYSA-N,569.02,568.19652187
DBSALT000016,DB08903,Bedaquiline fumarate,P04QX2C1A5,845533-86-0,ZLVSPMRFRHMMOY-WWCCMVHESA-N,671.577,670.167849509
DBSALT001783,DB08907,Canagliflozin hydrate,0SAC974Z85,928672-86-0,VHOFTEAWFCUTOS-TUGBYPPCSA-N,907.05,906.291911168
DBSALT001947,DB08911,Trametinib dimethyl sulfoxide,BSB9VJ5TUT,1187431-43-1,OQUFJVRYDFIQBW-UHFFFAOYSA-N,693.53,693.09181
DBSALT000036,DB08912,Dabrafenib mesylate,B6DC89I63E,1195768-06-9,YKGMKSIHIVVYKY-UHFFFAOYSA-N,615.668,615.089165588
DBSALT000005,DB08916,Afatinib dimaleate,V1T5K7RZ0B,850140-73-7,USNRYVNRPYXCSP-JUGPPOIOSA-N,718.083,717.184912835
DBSALT000107,DB08918,Levomilnacipran hydrochloride,371U2ZK31U,175131-60-9,XNCDYJFPRPDERF-NQQJLSKUSA-N,282.809,282.149891075
DBSALT000943,DB08930,Dolutegravir sodium,1Q1V9V5WYQ,1051375-19-9,UGWJRRXTMKRYNK-VSLILLSYSA-M,441.367,441.1112213
DBSALT001022,DB08936,Chlorcyclizine hydrochloride,NPB7A7874U,14362-31-3,MSIJLVMSKDXAQN-UHFFFAOYSA-N,337.29,336.1160041
DBSALT001553,DB08941,Isoxsuprine hydrochloride,V74TEQ36CO,579-56-6,QVPSGVSNYPRFAS-BQZDIUEZSA-N,337.84,337.1444713
DBSALT003000,DB08943,Isoconazole nitrate,5AS8P3N30X,24168-96-5,NNGQLSIGRSTLLU-UHFFFAOYSA-N,479.14,476.9816668
DBSALT002446,DB08944,Isoaminile citrate,27K34XSD46,28416-66-2,ZXASMEUEMIIBDZ-UHFFFAOYSA-N,436.4987,436.220951388
DBSALT002447,DB08944,Isoaminile cyclamate,4055851484,10075-36-2,REVYDCJKWVXJGT-UHFFFAOYSA-N,423.62,423.255563237
DBSALT002658,DB08945,Iotroxate meglumine,389136RRO0,68890-05-1,WLQIGBUDSUVJCO-WZTVWXICSA-N,1411.033,1410.63872
DBSALT001393,DB08948,Iodamide meglumine,6X283535A3,18656-21-8,UYIPQECISAQMIU-WZTVWXICSA-N,823.158,822.89596
DBSALT001077,DB08950,Indoramin hydrochloride,DQ0Z3K8W92,38821-52-2,AFJSFHAKSSWOKG-UHFFFAOYSA-N,383.92,383.1764402
DBSALT001078,DB08954,Ifenprodil tartrate,89CTB4XUF7,23210-58-4,DMPRDSPPYMZQBT-CEAXSRTFSA-N,800.99,800.42479614
DBSALT001079,DB08956,Hydroxydione sodium,53J8I8O5EW,53-10-1,BFQDICGJHAONBN-OOFWROCWSA-M,454.539,454.23313313
DBSALT001080,DB08957,Hexoprenaline sulfate,U851S9102C,32266-10-7,GTDCHGNGVGRHQY-UHFFFAOYSA-N,518.58,518.193416477
DBSALT002919,DB08966,Fursultiamine hydrochloride,T3557LWB27,2105-43-3,OPGOLNDOMSBSCW-CLNHMMGSSA-N,435.0,434.1213108
DBSALT002448,DB08967,Fonazine mesylate,B28V86NGNK,13115-40-7,JGKVKXPDDVRUKC-UHFFFAOYSA-N,487.656,487.126933123
DBSALT002831,DB08968,Fominoben hydrochloride,XCT2R4OS1G,24600-36-0,ZAOHKACVOFGZOI-UHFFFAOYSA-N,438.35,437.1272971
DBSALT001788,DB08978,Fentonium bromide,XS152O7VCZ,5868-06-4,MPLNGQBULSHWQW-QRAMOEPWSA-M,564.52,563.167122
DBSALT002970,DB08985,Etilefrine hydrochloride,ZBI6Q5FH3S,943-17-9,KTNROWWHOBZQGK-UHFFFAOYSA-N,217.69,217.0869565
DBSALT002449,DB08986,Etifoxine hydrochloride,NBL8010WH5,56776-32-0,SCBJXEBIMVRTJE-UHFFFAOYSA-N,337.244,336.079618622
DBSALT001431,DB08987,Etidocaine hydrochloride,G6N3B3U8E6,36637-19-1,LMWQQUMMGGIGJQ-UHFFFAOYSA-N,312.88,312.1968413
DBSALT001084,DB08988,Ethoheptazine citrate,LXK8EE245D,6700-56-7,KCVHFFSPDODYOG-UHFFFAOYSA-N,453.488,453.199881582
