ref_pk,drugbank_id,interactant_id
907,DB00080,BE0000952
907,DB00080,BE0000499
907,DB00080,BE0000685
907,DB00080,BE0009909
911,DB00080,BE0001032
912,DB00080,BE0001032
884,DB00081,BE0000066
885,DB00081,BE0000066
913,DB00081,BE0000066
914,DB00081,BE0000066
915,DB00081,BE0000066
17,DB00081,BE0000066
916,DB00081,BE0000066
917,DB00081,BE0002099
918,DB00081,BE0002099
919,DB00082,
920,DB00082,BE0000075
921,DB00082,BE0000075
17,DB00082,BE0000075
922,DB00082,BE0000075
923,DB00082,BE0000549
924,DB00082,BE0002240
925,DB00082,BE0002638
926,DB00082,BE0002638
927,DB00082,BE0002180
928,DB00082,BE0000421
477,DB00083,
478,DB00083,
479,DB00083,
480,DB00083,
481,DB00083,
929,DB00083,
930,DB00083,
931,DB00083,
932,DB00083,
933,DB00083,
934,DB00083,
935,DB00083,
936,DB00083,
937,DB00083,
938,DB00083,
939,DB00083,
940,DB00083,
941,DB00083,
942,DB00083,
943,DB00083,
944,DB00083,
945,DB00083,
946,DB00083,BE0000390
947,DB00083,BE0000390
948,DB00083,BE0000390
949,DB00083,BE0000390
938,DB00083,BE0000390
950,DB00083,BE0003572
934,DB00083,BE0000530
951,DB00085,
952,DB00085,
953,DB00085,
954,DB00085,
955,DB00085,
956,DB00085,
957,DB00085,
958,DB00085,
959,DB00085,
960,DB00085,BE0004834
961,DB00085,BE0004835
962,DB00085,BE0004836
963,DB00086,BE0000211
964,DB00086,BE0000211
965,DB00086,BE0000211
966,DB00086,BE0000211
967,DB00086,BE0000211
17,DB00086,BE0000211
16,DB00086,BE0000211
968,DB00086,BE0000928
969,DB00086,BE0000928
970,DB00086,BE0000657
971,DB00087,
972,DB00087,
973,DB00087,
974,DB00087,
975,DB00087,
976,DB00087,
977,DB00087,BE0000083
978,DB00087,BE0000083
979,DB00087,BE0000083
980,DB00087,BE0000083
981,DB00087,BE0000083
17,DB00087,BE0000083
982,DB00087,BE0000083
983,DB00087,BE0000083
984,DB00087,BE0000901
985,DB00087,BE0000901
986,DB00087,BE0000901
987,DB00087,BE0002097
988,DB00087,BE0000710
987,DB00087,BE0002098
988,DB00087,BE0002099
988,DB00087,BE0002100
989,DB00088,
990,DB00088,
991,DB00088,
628,DB00088,BE0004806
992,DB00089,
993,DB00089,
994,DB00089,
995,DB00089,BE0000568
996,DB00089,BE0000568
997,DB00089,BE0000568
998,DB00089,BE0000568
17,DB00089,BE0000568
999,DB00090,
1000,DB00090,
1001,DB00090,
1002,DB00090,
1003,DB00090,BE0004822
1004,DB00090,BE0004822
1005,DB00090,BE0004822
1006,DB00091,
1007,DB00091,
1008,DB00091,
1009,DB00091,
1010,DB00091,
1011,DB00091,
1012,DB00091,
1013,DB00091,
1014,DB00091,
1015,DB00091,
1016,DB00091,
1017,DB00091,
1018,DB00091,
1019,DB00091,
1020,DB00091,
1021,DB00091,
1022,DB00091,
1023,DB00091,
1024,DB00091,
1025,DB00091,
1026,DB00091,
1027,DB00091,
1028,DB00091,
1029,DB00091,
1030,DB00091,
1031,DB00091,
1032,DB00091,
1033,DB00091,
1034,DB00091,
1035,DB00091,
1036,DB00091,
1037,DB00091,
1038,DB00091,
1039,DB00091,
1040,DB00091,BE0000379
1041,DB00091,BE0000379
1042,DB00091,BE0000379
1043,DB00091,BE0000379
1007,DB00091,BE0000379
1016,DB00091,BE0000379
1041,DB00091,BE0002143
1044,DB00091,BE0002143
1045,DB00091,BE0002143
1031,DB00091,BE0002143
1046,DB00091,BE0001014
1047,DB00091,BE0001014
1043,DB00091,BE0001014
1048,DB00091,BE0001014
1049,DB00091,BE0001399
1050,DB00091,BE0001399
1051,DB00091,BE0001399
16,DB00091,BE0004238
1052,DB00091,BE0003536
1052,DB00091,BE0002363
1053,DB00091,BE0002362
1054,DB00091,BE0002362
1014,DB00091,BE0002362
345,DB00091,BE0002362
1031,DB00091,BE0002362
1055,DB00091,BE0002638
1056,DB00091,BE0002638
1057,DB00091,BE0002638
1058,DB00091,BE0002638
1014,DB00091,BE0002638
1059,DB00091,BE0002638
345,DB00091,BE0002638
1060,DB00091,BE0001032
1061,DB00091,BE0001032
1062,DB00091,BE0001032
1014,DB00091,BE0001032
1027,DB00091,BE0001032
1059,DB00091,BE0001032
1063,DB00091,BE0000703
1064,DB00091,BE0000703
1065,DB00091,BE0000703
1066,DB00091,BE0003643
1067,DB00091,BE0003643
1059,DB00091,BE0003643
1068,DB00091,BE0003644
1067,DB00091,BE0003644
1069,DB00091,BE0001066
1070,DB00091,BE0001066
1071,DB00091,BE0001066
1056,DB00091,BE0001066
1030,DB00091,BE0001066
1072,DB00091,BE0003651
1073,DB00091,BE0001069
1074,DB00091,BE0001069
1075,DB00091,BE0001067
1056,DB00091,BE0001067
1076,DB00091,BE0001004
1077,DB00091,BE0001004
1078,DB00091,BE0001004
1059,DB00091,BE0001004
1056,DB00091,BE0003659
1079,DB00091,BE0003659
1078,DB00091,BE0003659
1059,DB00091,BE0003659
1080,DB00092,
1081,DB00092,
1082,DB00092,
1083,DB00092,BE0000719
1084,DB00092,BE0000719
1085,DB00092,BE0000719
1086,DB00092,BE0000719
1087,DB00092,BE0000719
17,DB00092,BE0000719
682,DB00092,BE0000719
16,DB00092,BE0010569
1084,DB00092,BE0002097
1088,DB00092,BE0002097
1084,DB00092,BE0000901
753,DB00094,
754,DB00094,BE0000387
755,DB00094,BE0000387
756,DB00094,BE0000387
757,DB00094,BE0000387
758,DB00094,BE0000387
17,DB00094,BE0000387
1091,DB00095,
1092,DB00095,
1093,DB00095,
1094,DB00095,
1095,DB00095,BE0009967
1096,DB00095,BE0000516
1092,DB00095,BE0000516
17,DB00095,BE0000516
1097,DB00095,BE0000516
1098,DB00097,
1099,DB00097,
1100,DB00097,BE0000387
1101,DB00097,BE0000387
1102,DB00097,BE0000387
17,DB00097,BE0000387
1103,DB00097,BE0000134
1104,DB00097,BE0000134
1101,DB00097,BE0000134
1105,DB00098,
1106,DB00098,BE0003573
1106,DB00098,BE0000846
1106,DB00098,BE0002099
1106,DB00098,BE0000516
1106,DB00098,BE0003576
1106,DB00098,BE0003575
1106,DB00098,BE0001155
17,DB00098,BE0000598
1106,DB00098,BE0003488
1107,DB00099,
1108,DB00099,
1109,DB00099,
1110,DB00099,
1111,DB00099,
206,DB00099,
1112,DB00099,
1113,DB00099,
1114,DB00099,
1115,DB00099,
1116,DB00099,
1117,DB00099,
1118,DB00099,
1119,DB00099,
1120,DB00099,
195,DB00099,BE0000793
1121,DB00099,BE0000793
199,DB00099,BE0000793
197,DB00099,BE0000793
198,DB00099,BE0000793
1122,DB00099,BE0000793
1123,DB00099,BE0000793
206,DB00099,BE0000394
1112,DB00099,BE0000394
1124,DB00100,
1125,DB00100,
1126,DB00100,
1127,DB00100,
1128,DB00100,BE0000216
1129,DB00100,BE0000216
1130,DB00100,BE0000216
1131,DB00100,BE0000216
1132,DB00100,BE0000216
17,DB00100,BE0000216
1133,DB00100,BE0000216
1134,DB00100,BE0001021
1135,DB00100,BE0001021
1133,DB00100,BE0001021
1136,DB00100,BE0000333
1137,DB00100,BE0000333
1138,DB00100,BE0000333
1139,DB00100,BE0000333
245,DB00100,BE0000333
1133,DB00100,BE0000333
1140,DB00100,BE0000016
1141,DB00100,BE0000016
1142,DB00100,BE0000016
1143,DB00100,BE0000016
1144,DB00100,BE0000016
1133,DB00100,BE0000016
1145,DB00100,BE0002110
1146,DB00100,BE0000403
1147,DB00100,BE0000403
1148,DB00100,BE0000403
1149,DB00100,BE0000403
1150,DB00100,BE0000403
1151,DB00102,
1152,DB00102,BE0000205
1153,DB00102,BE0000852
1154,DB00102,BE0000852
1155,DB00102,BE0000852
1156,DB00102,BE0000852
1157,DB00102,BE0000852
1158,DB00102,BE0000910
1159,DB00102,BE0000910
1160,DB00103,
1161,DB00103,
1162,DB00103,
1163,DB00103,
1164,DB00103,
1165,DB00103,
1166,DB00103,
1167,DB00103,
1168,DB00103,BE0004830
1169,DB00103,BE0004830
1170,DB00103,BE0004830
1165,DB00103,BE0004830
1162,DB00103,BE0004494
1166,DB00103,BE0004494
1165,DB00103,BE0004494
1171,DB00104,
1172,DB00104,
1173,DB00104,
1174,DB00104,
1175,DB00104,
1176,DB00104,
1177,DB00104,
1178,DB00104,
1179,DB00104,
1180,DB00104,
1181,DB00104,
1182,DB00104,
1183,DB00104,
1184,DB00104,
1185,DB00104,BE0010008
1186,DB00104,BE0010008
1178,DB00104,BE0010008
1179,DB00104,BE0010008
16,DB00104,BE0003528
1187,DB00104,BE0001075
1188,DB00104,BE0001075
1189,DB00104,BE0002638
925,DB00104,BE0002638
1178,DB00104,BE0000530
1190,DB00104,BE0001032
1191,DB00104,BE0001032
1192,DB00104,BE0001032
1190,DB00104,BE0001069
1193,DB00104,BE0001069
1192,DB00104,BE0001069
1194,DB00105,
1195,DB00105,
1196,DB00105,BE0000385
17,DB00105,BE0000385
1197,DB00105,BE0000661
17,DB00105,BE0000661
16,DB00105,BE0003450
1198,DB00105,BE0002433
1199,DB00105,BE0002433
1200,DB00105,BE0002433
1201,DB00106,BE0000203
1202,DB00106,BE0000203
384,DB00106,BE0000203
1203,DB00107,
1204,DB00107,
1205,DB00107,
1206,DB00107,
1207,DB00107,
1208,DB00107,
1209,DB00107,
1210,DB00107,
1211,DB00107,
1212,DB00107,
1213,DB00107,
1214,DB00107,
1215,DB00107,
1216,DB00107,
1217,DB00107,
1218,DB00107,
1219,DB00107,
1220,DB00107,
1221,DB00107,
1222,DB00107,
1223,DB00107,
1224,DB00107,
1225,DB00107,
1226,DB00107,BE0000844
1227,DB00107,BE0000844
1228,DB00107,BE0000844
1229,DB00107,BE0000844
1230,DB00107,BE0000844
1209,DB00107,BE0000844
16,DB00107,BE0000293
16,DB00107,BE0000773
16,DB00107,BE0000165
1231,DB00107,BE0002148
1232,DB00107,BE0002148
1233,DB00107,BE0002148
1234,DB00107,BE0002148
1209,DB00107,BE0010031
1235,DB00107,BE0010031
1236,DB00107,BE0000751
1237,DB00107,BE0000751
1238,DB00107,BE0010032
1239,DB00108,
1240,DB00108,
1241,DB00108,
1242,DB00108,
1243,DB00108,
1244,DB00108,
1245,DB00108,
1246,DB00108,
1247,DB00108,
1248,DB00108,BE0000590
1249,DB00108,BE0000590
1250,DB00108,BE0000590
1251,DB00108,BE0000590
17,DB00108,BE0000590
1244,DB00108,BE0000590
1252,DB00108,BE0000901
1253,DB00108,BE0000710
17,DB00108,BE0001085
1254,DB00109,
1255,DB00109,BE0000398
1256,DB00109,BE0000398
1257,DB00109,BE0000398
1258,DB00109,BE0003536
1258,DB00109,BE0003533
1259,DB00110,BE0000686
1260,DB00110,BE0000686
1261,DB00110,BE0000686
1262,DB00110,BE0000901
1262,DB00110,BE0002097
1262,DB00110,BE0000710
1262,DB00110,BE0002093
1262,DB00110,BE0002094
1262,DB00110,BE0002095
1262,DB00110,BE0002096
16,DB00110,BE0010205
1262,DB00110,BE0002099
1263,DB00111,
1264,DB00111,
1265,DB00111,
1266,DB00111,BE0000658
1267,DB00111,BE0000658
866,DB00111,BE0000658
1268,DB00111,BE0000658
1269,DB00111,BE0000658
1270,DB00111,BE0000658
17,DB00111,BE0000658
1271,DB00111,BE0000651
600,DB00111,BE0000651
1272,DB00111,BE0000651
1273,DB00111,BE0000651
1274,DB00111,BE0000651
17,DB00111,BE0000651
1275,DB00111,BE0000901
1276,DB00111,BE0000901
1277,DB00111,BE0000901
1278,DB00111,BE0000901
1279,DB00111,BE0000901
1280,DB00111,BE0002093
1281,DB00111,BE0002093
1280,DB00111,BE0002094
1281,DB00111,BE0002094
1280,DB00111,BE0002095
1281,DB00111,BE0002095
1280,DB00111,BE0002096
1281,DB00111,BE0002096
1280,DB00111,BE0002097
1281,DB00111,BE0002097
1282,DB00111,BE0000710
1280,DB00111,BE0002098
1281,DB00111,BE0002098
1280,DB00111,BE0002099
1281,DB00111,BE0002099
1280,DB00111,BE0002100
1281,DB00111,BE0002100
1283,DB00112,
1284,DB00112,
1285,DB00112,
1286,DB00112,
1287,DB00112,
1288,DB00112,
1289,DB00112,
1290,DB00112,
1291,DB00112,
1292,DB00112,
1293,DB00112,
1294,DB00112,
1295,DB00112,
1296,DB00112,
1297,DB00112,
22,DB00112,
1298,DB00112,
1299,DB00112,
1300,DB00112,
1301,DB00112,
1302,DB00112,
738,DB00112,
1303,DB00112,
1304,DB00112,
1305,DB00112,
1306,DB00112,
1307,DB00112,
1308,DB00112,
1309,DB00112,
1310,DB00112,
1311,DB00112,
1312,DB00112,
1313,DB00112,
1314,DB00112,
1315,DB00112,
17,DB00112,BE0000163
1316,DB00112,BE0000163
1285,DB00112,BE0000163
1317,DB00112,BE0002094
1317,DB00112,BE0002095
1317,DB00112,BE0002096
1317,DB00112,BE0002097
1317,DB00112,BE0000710
1317,DB00112,BE0002098
1317,DB00112,BE0002099
1317,DB00112,BE0002100
1323,DB00114,BE0000253
1324,DB00114,BE0000253
1325,DB00114,BE0000253
1326,DB00114,BE0000253
1327,DB00114,BE0000253
17,DB00114,BE0000253
16,DB00114,BE0000253
16,DB00114,BE0000048
1328,DB00114,BE0000102
1329,DB00114,BE0000102
1330,DB00114,BE0000378
1331,DB00114,BE0000378
1332,DB00114,BE0000378
1333,DB00114,BE0000378
1334,DB00114,BE0000378
1335,DB00114,BE0000323
1336,DB00114,BE0000323
1337,DB00114,BE0000323
1338,DB00114,BE0000323
1339,DB00114,BE0000323
1340,DB00114,BE0000392
1341,DB00114,BE0000392
1342,DB00114,BE0000392
1343,DB00114,BE0000392
1344,DB00114,BE0000331
1345,DB00114,BE0000331
1346,DB00114,BE0000331
733,DB00114,BE0000331
1347,DB00114,BE0000151
1348,DB00114,BE0000151
1349,DB00114,BE0000151
1350,DB00114,BE0000151
1351,DB00114,BE0000151
1352,DB00114,BE0000529
1353,DB00114,BE0000529
1354,DB00114,BE0000529
1355,DB00114,BE0000529
17,DB00114,BE0000529
733,DB00114,BE0000424
1356,DB00114,BE0000404
1357,DB00114,BE0000404
1358,DB00114,BE0000404
1359,DB00114,BE0000404
1360,DB00114,BE0000404
1361,DB00114,BE0000727
1362,DB00114,BE0000727
1363,DB00114,BE0000181
1364,DB00114,BE0000181
1365,DB00114,BE0000181
1366,DB00114,BE0000181
1367,DB00114,BE0000181
1368,DB00114,BE0000778
1369,DB00114,BE0000778
1370,DB00114,BE0000692
1371,DB00114,BE0000692
1372,DB00114,BE0000692
1373,DB00114,BE0000692
1374,DB00114,BE0000692
1354,DB00114,BE0000273
1375,DB00114,BE0000273
1376,DB00114,BE0000273
1374,DB00114,BE0000273
1377,DB00114,BE0000273
1378,DB00114,BE0000007
1379,DB00114,BE0000660
1380,DB00114,BE0000660
1381,DB00114,BE0000660
1382,DB00114,BE0000660
1383,DB00114,BE0000660
1384,DB00114,BE0000079
1385,DB00114,BE0000002
1386,DB00114,BE0000002
1387,DB00114,BE0000002
1384,DB00114,BE0000002
1388,DB00114,BE0000002
1388,DB00114,BE0000448
1389,DB00114,BE0000448
1390,DB00114,BE0000448
1391,DB00114,BE0000448
1392,DB00114,BE0000448
1393,DB00114,BE0000164
1394,DB00114,BE0000164
1395,DB00114,BE0000164
1396,DB00114,BE0000164
1397,DB00114,BE0000164
1398,DB00114,BE0000518
1399,DB00114,BE0000618
1400,DB00114,BE0000618
1401,DB00114,BE0000667
1402,DB00114,BE0000667
1403,DB00114,BE0000667
1404,DB00114,BE0000667
1405,DB00114,BE0000667
1406,DB00114,BE0000603
1407,DB00114,BE0000603
1408,DB00114,BE0000603
733,DB00114,BE0000603
1409,DB00114,BE0000409
1410,DB00114,BE0000409
1411,DB00114,BE0000409
1412,DB00114,BE0000316
1413,DB00114,BE0000278
1414,DB00114,BE0000278
1324,DB00114,BE0000278
1415,DB00114,BE0000278
1416,DB00114,BE0000278
1379,DB00114,BE0000441
1381,DB00114,BE0000441
1382,DB00114,BE0000441
1417,DB00114,BE0000791
1418,DB00114,BE0000791
1419,DB00114,BE0000791
1420,DB00114,BE0000791
1421,DB00114,BE0000791
1422,DB00114,BE0000517
1422,DB00114,BE0000721
1423,DB00114,BE0002149
1424,DB00114,BE0000383
1425,DB00114,BE0002150
1426,DB00114,BE0002150
1427,DB00114,BE0000916
1428,DB00114,BE0000916
1429,DB00114,BE0000916
1430,DB00114,BE0000916
1431,DB00114,BE0000916
1432,DB00114,BE0002151
1433,DB00114,BE0002151
1434,DB00114,BE0002151
1435,DB00114,BE0002151
1436,DB00114,BE0002154
1437,DB00114,BE0000602
1438,DB00114,BE0000602
1439,DB00114,BE0000602
1440,DB00114,BE0000602
1441,DB00114,BE0002162
1442,DB00114,BE0002162
1443,DB00114,BE0002163
733,DB00114,BE0004605
733,DB00114,BE0004612
1444,DB00114,BE0002164
1445,DB00114,BE0000292
1446,DB00114,BE0000292
1447,DB00114,BE0000292
1448,DB00114,BE0000292
1449,DB00114,BE0000292
1344,DB00114,BE0000292
1345,DB00114,BE0000292
1346,DB00114,BE0000292
1411,DB00114,BE0000898
1450,DB00114,BE0000898
1451,DB00114,BE0000898
1452,DB00114,BE0000898
1453,DB00114,BE0000898
1454,DB00114,BE0002166
1455,DB00114,BE0002167
1456,DB00114,BE0002167
1457,DB00114,BE0002167
1458,DB00114,BE0002167
1459,DB00114,BE0002168
1460,DB00114,BE0000388
1461,DB00114,BE0000388
1462,DB00114,BE0000388
1463,DB00114,BE0000388
1464,DB00114,BE0000388
1465,DB00114,BE0002171
1466,DB00114,BE0002171
1467,DB00114,BE0002172
1379,DB00114,BE0002172
1468,DB00114,BE0002172
1469,DB00114,BE0002172
1470,DB00114,BE0002173
1471,DB00114,BE0002173
1472,DB00114,BE0002173
1363,DB00114,BE0002173
1324,DB00114,BE0002173
1473,DB00114,BE0010222
1474,DB00114,BE0010222
1475,DB00114,BE0010222
1476,DB00115,
1477,DB00115,
1478,DB00115,
1479,DB00115,
1480,DB00115,
1481,DB00115,
1482,DB00115,
1483,DB00115,
1484,DB00115,
1485,DB00115,
1486,DB00115,
1487,DB00115,
1488,DB00115,
1489,DB00115,
1490,DB00115,
1491,DB00115,
1492,DB00115,
1493,DB00115,
1494,DB00115,
1495,DB00115,
1496,DB00115,
1497,DB00115,
1498,DB00115,
1499,DB00115,
1500,DB00115,
1501,DB00115,
1502,DB00115,
1503,DB00115,BE0000734
1504,DB00115,BE0000734
1485,DB00115,BE0000734
1505,DB00115,BE0000777
1506,DB00115,BE0000777
1507,DB00115,BE0000777
1508,DB00115,BE0000777
1503,DB00115,BE0000777
1485,DB00115,BE0000777
1509,DB00115,BE0000763
1510,DB00115,BE0000763
1511,DB00115,BE0000763
1512,DB00115,BE0000320
1513,DB00115,BE0000320
1514,DB00115,BE0000320
1515,DB00115,BE0000320
1516,DB00115,BE0002175
1517,DB00115,BE0002175
1518,DB00115,BE0002175
1519,DB00115,BE0002175
1520,DB00115,BE0002175
1521,DB00115,BE0002176
1522,DB00115,BE0002176
1523,DB00115,BE0000456
1524,DB00115,BE0000456
1525,DB00115,BE0002668
1526,DB00115,BE0002668
1490,DB00115,BE0009637
1527,DB00115,BE0000340
1528,DB00115,BE0000340
1485,DB00115,BE0000340
1529,DB00115,BE0000340
1530,DB00115,BE0000238
1527,DB00115,BE0000238
1483,DB00115,BE0000238
1531,DB00115,BE0000362
1532,DB00115,BE0000362
1533,DB00115,BE0000362
1534,DB00115,BE0000362
1527,DB00115,BE0000362
1535,DB00115,BE0004690
1529,DB00115,BE0004690
1536,DB00115,BE0004690
1484,DB00115,BE0004690
1485,DB00115,BE0004690
1535,DB00115,BE0000936
1529,DB00115,BE0000936
1490,DB00115,BE0000936
1489,DB00115,BE0000942
1490,DB00115,BE0000785
1537,DB00115,BE0000785
1387,DB00117,BE0000002
1581,DB00117,BE0000002
1582,DB00117,BE0000002
1583,DB00117,BE0000002
1584,DB00117,BE0000002
1585,DB00117,BE0000740
1586,DB00117,BE0000740
1587,DB00117,BE0000285
1588,DB00117,BE0000086
1589,DB00117,BE0000086
1590,DB00117,BE0000086
1591,DB00117,BE0000086
1592,DB00117,BE0003654
1593,DB00117,BE0003654
1594,DB00118,
1595,DB00118,
1596,DB00118,
1597,DB00118,
1598,DB00118,
1599,DB00118,BE0002089
1600,DB00118,BE0002089
1601,DB00118,BE0008997
1602,DB00118,BE0005015
1603,DB00118,BE0005015
1604,DB00118,BE0000372
1605,DB00118,BE0000372
1606,DB00118,BE0000372
1607,DB00118,BE0000372
1608,DB00118,BE0000372
1609,DB00118,BE0000101
1610,DB00118,BE0000101
1611,DB00118,BE0000101
1612,DB00118,BE0000101
1613,DB00118,BE0000304
1614,DB00118,BE0000304
1615,DB00118,BE0000304
1616,DB00118,BE0000304
1617,DB00118,BE0000323
1618,DB00118,BE0000323
1619,DB00118,BE0000323
1620,DB00118,BE0000323
1621,DB00118,BE0000407
1622,DB00118,BE0000407
1623,DB00118,BE0000407
1615,DB00118,BE0000407
1616,DB00118,BE0000407
1624,DB00118,BE0000300
1625,DB00118,BE0000300
1626,DB00118,BE0000300
1627,DB00118,BE0003533
1628,DB00118,BE0003533
1629,DB00119,BE0000253
1630,DB00119,BE0000253
17,DB00119,BE0000253
16,DB00119,BE0000253
16,DB00119,BE0000535
1631,DB00119,BE0000449
1632,DB00119,BE0000178
1633,DB00119,BE0000102
1632,DB00119,BE0000386
1634,DB00119,BE0000046
1635,DB00119,BE0000046
1636,DB00119,BE0000046
1637,DB00119,BE0000046
1638,DB00119,BE0000046
1632,DB00119,BE0000174
1632,DB00119,BE0000440
1639,DB00119,BE0000440
1640,DB00119,BE0000440
1641,DB00119,BE0000440
1642,DB00119,BE0000440
1643,DB00119,BE0000098
1644,DB00119,BE0000088
1645,DB00119,BE0000088
1646,DB00119,BE0000088
1647,DB00119,BE0000088
1648,DB00119,BE0000088
1649,DB00119,BE0000195
1650,DB00119,BE0000195
1632,DB00119,BE0000195
1642,DB00119,BE0000195
1631,DB00119,BE0000195
1651,DB00119,BE0000361
1652,DB00119,BE0000669
1650,DB00119,BE0000669
1653,DB00119,BE0000669
1631,DB00119,BE0000669
1654,DB00119,BE0000669
1655,DB00119,BE0000698
1656,DB00119,BE0000698
1657,DB00119,BE0000698
1658,DB00119,BE0000698
1659,DB00119,BE0000698
1660,DB00119,BE0000440
1661,DB00119,BE0000440
1662,DB00119,BE0000669
1663,DB00119,BE0000669
1661,DB00119,BE0000669
1592,DB00119,BE0003654
1593,DB00119,BE0003654
1664,DB00119,BE0003655
384,DB00119,BE0003655
1665,DB00119,BE0000449
1666,DB00120,BE0000614
1667,DB00120,BE0000614
1668,DB00120,BE0000614
1669,DB00120,BE0000614
1670,DB00120,BE0000614
17,DB00120,BE0000614
16,DB00120,BE0000614
1671,DB00120,BE0000692
1672,DB00120,BE0000692
1673,DB00120,BE0000692
1674,DB00120,BE0000692
1675,DB00120,BE0000789
1676,DB00120,BE0000789
1677,DB00120,BE0000789
1678,DB00120,BE0000789
1679,DB00120,BE0000789
1680,DB00120,BE0000038
1681,DB00120,BE0000038
1682,DB00120,BE0000753
1683,DB00120,BE0000753
1684,DB00120,BE0000753
1670,DB00120,BE0000753
1685,DB00120,BE0000753
1680,DB00120,BE0000028
1681,DB00120,BE0000028
1681,DB00120,BE0000561
1593,DB00120,BE0003654
1592,DB00120,BE0003654
1686,DB00121,
1687,DB00121,BE0000544
1688,DB00121,BE0000544
1689,DB00121,BE0000544
1690,DB00121,BE0000544
1691,DB00121,BE0000159
1690,DB00121,BE0000159
1692,DB00121,BE0000159
1693,DB00121,BE0000072
1694,DB00121,BE0000072
1695,DB00121,BE0000072
1696,DB00121,BE0000072
1690,DB00121,BE0000072
1697,DB00121,BE0000702
1690,DB00121,BE0000702
1698,DB00121,BE0000445
1690,DB00121,BE0000445
1659,DB00121,BE0000698
1699,DB00121,BE0000698
1696,DB00121,BE0000698
1700,DB00121,BE0000698
1701,DB00121,BE0000698
1690,DB00121,BE0000698
1702,DB00121,BE0000492
1688,DB00121,BE0000492
1687,DB00121,BE0000492
1690,DB00121,BE0000492
1703,DB00121,BE0000626
1704,DB00121,BE0000626
1705,DB00121,BE0000626
1693,DB00121,BE0000626
1706,DB00121,BE0000626
1690,DB00121,BE0000626
1707,DB00121,BE0001111
1708,DB00121,BE0000094
1709,DB00121,BE0000094
1710,DB00121,BE0000094
1711,DB00121,BE0000094
1712,DB00121,BE0000094
1713,DB00121,BE0004708
16,DB00122,BE0000738
1714,DB00122,BE0002341
1715,DB00122,BE0000494
1716,DB00122,BE0002190
1717,DB00122,BE0002190
1718,DB00122,BE0002190
1719,DB00122,BE0000237
1720,DB00122,BE0000237
1721,DB00122,BE0000519
1722,DB00122,BE0000519
1723,DB00122,BE0000519
1724,DB00122,BE0000519
1725,DB00122,BE0000519
1726,DB00122,BE0000784
1727,DB00122,BE0000784
1728,DB00122,BE0000784
1720,DB00122,BE0000784
1729,DB00122,BE0000636
1730,DB00122,BE0000636
1731,DB00122,BE0000636
1732,DB00122,BE0000636
1733,DB00122,BE0000636
1734,DB00122,BE0000426
1735,DB00122,BE0000426
1736,DB00122,BE0000426
384,DB00122,BE0000426
1737,DB00122,BE0000615
1738,DB00122,BE0000615
1739,DB00122,BE0002181
1739,DB00122,BE0002179
1740,DB00122,BE0002179
1741,DB00122,BE0002179
1742,DB00122,BE0002179
1743,DB00122,BE0002179
1734,DB00122,BE0002180
1744,DB00122,BE0002186
1745,DB00122,BE0003647
1746,DB00122,BE0003647
1747,DB00122,BE0003647
1748,DB00122,BE0003647
1749,DB00122,BE0003647
1750,DB00122,BE0003647
1751,DB00122,BE0003647
1752,DB00122,BE0003647
1753,DB00122,BE0003647
1747,DB00122,BE0003648
1749,DB00122,BE0003648
1754,DB00122,BE0003648
1755,DB00122,BE0003648
1756,DB00122,BE0003648
1757,DB00122,BE0003648
1745,DB00122,BE0003648
1758,DB00122,BE0003648
1759,DB00122,BE0003648
1760,DB00122,BE0003648
1761,DB00122,BE0003650
1762,DB00122,BE0000106
1763,DB00122,BE0000106
1764,DB00122,BE0000106
1765,DB00122,BE0000106
1766,DB00122,BE0000757
1767,DB00122,BE0001059
1768,DB00122,BE0001059
1769,DB00122,BE0001059
1770,DB00122,BE0001059
1769,DB00122,BE0002182
1771,DB00122,BE0002183
1772,DB00122,BE0002183
1773,DB00122,BE0002183
1769,DB00122,BE0002184
1774,DB00122,BE0000696
1775,DB00122,BE0000696
1776,DB00122,BE0000696
1777,DB00122,BE0000696
1778,DB00122,BE0000696
1779,DB00123,
1780,DB00123,BE0000212
1781,DB00123,BE0000212
1782,DB00123,BE0000212
1783,DB00123,BE0000052
1784,DB00123,BE0000136
1785,DB00123,BE0000136
1786,DB00123,BE0000562
