drugbank_id,form,route,strength
DB01156,Tablet,Oral,150 MG
DB01156,Tablet,Oral,150 mg/1
DB01156,Tablet,Oral,150.00 mg
DB01156,Tablet,Oral,150.000 mg
DB01156,Tablet,Oral,300 MG
DB01156,Tablet,Oral,300 mg/1
DB01156,Tablet,Oral,75 mg/1
DB01156,"Tablet, delayed release",Oral,150 MG
DB01156,"Tablet, delayed release",Oral,300 MG
DB01156,"Tablet, extended release",Oral,
DB01156,"Tablet, extended release",Oral,
DB01156,"Tablet, extended release",Oral,100 mg/1
DB01156,"Tablet, extended release",Oral,100 mg
DB01156,"Tablet, extended release",Oral,150 mg
DB01156,"Tablet, extended release",Oral,150 mg/1
DB01156,"Tablet, extended release",Oral,174 mg/1
DB01156,"Tablet, extended release",Oral,200 mg/1
DB01156,"Tablet, extended release",Oral,300 mg
DB01156,"Tablet, extended release",Oral,300 mg/1
DB01156,"Tablet, extended release",Oral,348 mg/1
DB01156,"Tablet, extended release",Oral,450 mg/1
DB01156,"Tablet, extended release",Oral,450 mg
DB01156,"Tablet, extended release",Oral,522 mg/1
DB01156,"Tablet, film coated",Occlusive dressing technique,75 mg/1
DB01156,"Tablet, film coated",Oral,100 mg/1
DB01156,"Tablet, film coated",Oral,150 mg/1
DB01156,"Tablet, film coated",Oral,150 mg
DB01156,"Tablet, film coated",Oral,200 mg/1
DB01156,"Tablet, film coated",Oral,75 mg/1
DB01156,"Tablet, film coated, extended release",Occlusive dressing technique,150 mg/1
DB01156,"Tablet, film coated, extended release",Oral,
DB01156,"Tablet, film coated, extended release",Oral,100 mg/1
DB01156,"Tablet, film coated, extended release",Oral,150 mg/1
DB01156,"Tablet, film coated, extended release",Oral,200 mg/1
DB01156,"Tablet, film coated, extended release",Oral,300 mg/1
DB01156,"Tablet, film coated, extended release",Oral,450 mg/1
DB01156,"Tablet, multilayer, extended release",Oral,
DB01157,"Injection, powder, lyophilized, for solution",Intravenous,200 mg/16mL
DB01157,"Injection, powder, lyophilized, for solution",Intravenous,25 mg/2mL
DB01157,"Powder, for solution",Intravenous,25 mg / vial
DB01158,Injection,Intramuscular; Intravenous,50 mg/1mL
DB01158,Liquid,Intramuscular; Intravenous,50 mg / mL
DB01158,Solution,Intramuscular; Intravenous,50 mg / mL
DB01158,Solution,Intravenous,
DB01159,Aerosol,Respiratory (inhalation),100 %
DB01159,Inhalant,Respiratory (inhalation),250 mL/250mL
DB01159,Liquid,Respiratory (inhalation),
DB01159,Liquid,Respiratory (inhalation),1 g / g
DB01159,Liquid,Respiratory (inhalation),100 %
DB01159,Liquid,Respiratory (inhalation),99.9 %
DB01159,Solution,Respiratory (inhalation),100 mL
DB01159,Solution,Respiratory (inhalation),99.09 mg
DB01159,Solution,Respiratory (inhalation),99.99 %
DB01160,Solution,Intra-amniotic,5 mg / mL
DB01161,Gel,Ophthalmic,24 mg/800mg
DB01161,Injection,Intravenous,10 mg/1mL
DB01161,Injection,Intravenous,20 mg/1mL
DB01161,Injection,Intravenous,30 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration,20 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration,30 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration; Intracaudal,20 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration; Intracaudal,30 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration; Intracaudal; Perineural,20 mg/1mL
DB01161,"Injection, solution",Epidural; Infiltration; Intracaudal; Perineural,30 mg/1mL
DB01161,"Injection, solution",Infiltration; Perineural,10 mg/1mL
DB01161,"Injection, solution",Infiltration; Perineural,20 mg/1mL
DB01161,"Injection, solution",Intrathecal,10 mg/1mL
DB01161,"Injection, solution",Parenteral,10 MG/ML
DB01161,"Injection, solution",Parenteral,20 MG/ML
DB01161,Solution,Epidural; Intracaudal,20 mg / mL
DB01161,Solution,Epidural; Intracaudal,30 mg / mL
DB01161,Solution,Intrathecal,10 mg / mL
DB01162,,Oral,1 mg
DB01162,,Oral,5 mg
DB01162,Capsule,Oral,1 mg/1
DB01162,Capsule,Oral,10 mg/1
DB01162,Capsule,Oral,2 mg/1
DB01162,Capsule,Oral,5 mg/1
DB01162,"Capsule, liquid filled",Oral,1 mg/1
DB01162,"Capsule, liquid filled",Oral,10 mg/1
DB01162,"Capsule, liquid filled",Oral,2 mg/1
DB01162,"Capsule, liquid filled",Oral,5 mg/1
DB01162,Kit; tablet,Oral,
DB01162,Solution,Oral,1 mg/1mL
DB01162,Solution / drops,Ophthalmic,2.5 mg/5mL
DB01162,Solution / drops,Oral,2.5 MG/ML
DB01162,Tablet,Oral,
DB01162,Tablet,Oral,1 mg/1
DB01162,Tablet,Oral,1 mg
DB01162,Tablet,Oral,1.187 mg
DB01162,Tablet,Oral,10 mg/1
DB01162,Tablet,Oral,10 mg
DB01162,Tablet,Oral,2 mg/1
DB01162,Tablet,Oral,2 mg
DB01162,Tablet,Oral,2.000 mg
DB01162,Tablet,Oral,2.374 mg
DB01162,Tablet,Oral,5 mg/1
DB01162,Tablet,Oral,5 mg
DB01164,Aerosol,Oral,
DB01164,"Aerosol, spray",Oral,
DB01164,Concentrate; kit; solution,Ophthalmic,
DB01164,Emulsion,Intravenous,
DB01164,Emulsion,Intravenous,13.000 g
DB01164,Emulsion,Intravenous,3 g
DB01164,Emulsion,Intravenous,4 g
DB01164,Emulsion,Parenteral,
DB01164,Emulsion,Parenteral,20.000 g
DB01164,Injection,Intrathecal,
DB01164,Injection,Intravenous,
DB01164,Injection,Intravenous,0.027 % w/v
DB01164,Injection,Intravenous,1.6 g/l
DB01164,Injection,Intravenous,100 mg/1mL
DB01164,Injection,Intravenous,20 mg/100ml
DB01164,Injection,Intravenous; Intraventricular,100 mg/1mL
DB01164,Injection,Parenteral,
DB01164,Injection,Parenteral,100 mg/1mL
DB01164,"Injection, emulsion",Intravenous,
DB01164,"Injection, emulsion",Intravenous,4.656 g/1000ml
DB01164,"Injection, emulsion",Intravenous,6.792 g/1000ml
DB01164,"Injection, emulsion",Parenteral,
DB01164,"Injection, emulsion; injection, solution",Intravenous,
DB01164,"Injection, solution",Hemodialysis; Intravenous,
DB01164,"Injection, solution",Intra-arterial,
DB01164,"Injection, solution",Intraperitoneal,
DB01164,"Injection, solution",Intravenous,
DB01164,"Injection, solution",Intravenous,100 mg/1mL
DB01164,"Injection, solution",Intravenous,100 MMOL/L
DB01164,"Injection, solution",Intravenous,20 mg/1mL
DB01164,"Injection, solution",Intravenous; Intraventricular,100 mg/1mL
DB01164,"Injection, solution",Irrigation,
DB01164,"Injection, solution",Parenteral,
DB01164,"Injection, solution",Parenteral,
DB01164,"Injection, solution",Parenteral,0.5 MEQ/ML
DB01164,"Injection, solution",Parenteral,1 G/10ML
DB01164,"Injection, solution",Parenteral,1000 MG
DB01164,"Injection, solution",Parenteral,500 MG/10ML
DB01164,"Injection, solution",Parenteral,500 MG
DB01164,"Injection, solution, concentrate",Intravenous,
DB01164,"Injection, solution, concentrate",Intravenous,
DB01164,"Injection, solution, concentrate",Intravenous,1 G/10ML
DB01164,"Injection, solution, concentrate",Intravenous; Parenteral,
DB01164,"Injection, solution, concentrate",Intravenous; Parenteral,1 G/10ML
DB01164,"Injection, solution, concentrate",Intravenous; Parenteral,5 mEq/10ml
DB01164,"Injection, solution, concentrate",Intravenous; Parenteral,500 MG/10ML
DB01164,Irrigant,Irrigation,
DB01164,Kit,Hemodialysis,
DB01164,Kit,Topical,
DB01164,Kit; solution,,
DB01164,Kit; solution,Intraocular,
DB01164,Kit; solution,Intraocular; Irrigation,
DB01164,Kit; solution,Topical,
DB01164,Liquid,,
DB01164,Liquid,Buccal,
DB01164,Liquid,Hemodialysis,
DB01164,Liquid,Intraocular,
DB01164,Liquid,Intraperitoneal,
DB01164,Liquid,Intravenous,
DB01164,Liquid,Intravenous,100 mg / mL
DB01164,Liquid,Irrigation,
DB01164,Liquid,Ophthalmic,
DB01164,Liquid,Ophthalmic; Topical,
DB01164,Liquid,Oral,
DB01164,Powder,,12.2 g / pck
DB01164,Powder,,12.32 g / vial
DB01164,Powder,,3.78 g / vial
DB01164,Powder,,6.1 g / pck
DB01164,Powder,,7.45 g / vial
DB01164,Powder,Soft tissue,
DB01164,Powder,Topical,
DB01164,"Powder, for solution",,12.9 g / pck
DB01164,"Powder, for solution",,5.8 g / pck
DB01164,"Powder, for solution",Hemodialysis,14.9 g / bottle
DB01164,"Powder, for solution",Hemodialysis,7.45 g / bottle
DB01164,"Powder, for solution",Intraocular,
DB01164,"Powder, for solution",Topical,
DB01164,Rinse,Dental,
DB01164,Solution,,
DB01164,Solution,Buccal; Oral; Topical,
DB01164,Solution,Extracorporeal,
DB01164,Solution,Extracorporeal; Intrabiliary; Intracardiac,
DB01164,Solution,Hemodialysis,
DB01164,Solution,Hemodialysis,0.257 g/1000ml
DB01164,Solution,Hemodialysis,0.257 g/l
DB01164,Solution,Hemodialysis,6.77 g/l
DB01164,Solution,Hemodialysis,7.77 g/l
DB01164,Solution,Hemodialysis,8.46 g/l
DB01164,Solution,Hemodialysis,8.8 g/l
DB01164,Solution,Hemodialysis,8.85 g/l
DB01164,Solution,Hemodialysis; Intravenous,
DB01164,Solution,Intra-arterial,
DB01164,Solution,Intraocular,
DB01164,Solution,Intraocular; Irrigation,
DB01164,Solution,Intraocular; Ophthalmic,
DB01164,Solution,Intraperitoneal,
DB01164,Solution,Intraperitoneal,0.1838 g/L
DB01164,Solution,Intraperitoneal,0.184 g/l
DB01164,Solution,Intraperitoneal,0.2573 g/l
DB01164,Solution,Intraperitoneal,25.7 mg/100ml
DB01164,Solution,Intraperitoneal; Irrigation,
DB01164,Solution,Intrathecal,
DB01164,Solution,Intravenous,
DB01164,Solution,Intravenous,0.02 g
DB01164,Solution,Intravenous,0.1 g/500ml
DB01164,Solution,Intravenous,0.27 g/1000ml
DB01164,Solution,Intravenous,0.3675 g/1000ml
DB01164,Solution,Intravenous,100 mg / mL
DB01164,Solution,Intravenous,4.21 g/1000ml
DB01164,Solution,Intravenous,4.410 g
DB01164,Solution,Intravenous,600.0 mg
DB01164,Solution,Intravenous; Irrigation,
DB01164,Solution,Irrigation,
DB01164,Solution,Irrigation; Parenteral,
DB01164,Solution,Irrigation; Topical,
DB01164,Solution,Ophthalmic,
DB01164,Solution,Oral,
DB01164,Solution,Oral,0.012 g
DB01164,Solution,Oral,11.700 mg
DB01164,Solution,Parenteral,
DB01164,Solution,Parenteral,100 mmol/l
DB01164,Solution,Parenteral,2.500 g
DB01164,Solution,Parenteral,93.000 mg
DB01164,Solution,Topical,
DB01164,Solution,Topical,3000 KIU/ml
DB01164,"Solution, concentrate",Hemodialysis,
DB01164,"Solution, concentrate",Parenteral,
DB01164,"Solution, for slush",Irrigation,
DB01164,Spray,Buccal,
DB01164,Spray,Oral,
DB01165,Capsule,Oral,100 mg
DB01165,Injection,Intravenous,2 MG/ML
DB01165,Injection,Intravenous,200 mg/100ml
DB01165,"Injection, solution",Intravenous,
DB01165,"Injection, solution",Intravenous,200 mg/100ml
DB01165,Liquid,Auricular (otic),3 mg/1ml
DB01165,Liquid,Intravenous,20 mg / mL
DB01165,Liquid,Ophthalmic,3 mg/1ml
DB01165,Ointment,Ophthalmic,
DB01165,Ointment,Ophthalmic,0.3 %
DB01165,Solution,,2 mg/1ml
DB01165,Solution,Auricular (otic),
DB01165,Solution,Auricular (otic),
DB01165,Solution,Auricular (otic),3 mg
DB01165,Solution,Auricular (otic),3 mg/1mL
DB01165,Solution,Auricular (otic),3 mg/ml
DB01165,Solution,Conjunctival; Ophthalmic,3 mg
DB01165,Solution,Intravenous,200 mg
DB01165,Solution,Intravenous,400 mg
DB01165,Solution,Ophthalmic,0.3 %
DB01165,Solution,Ophthalmic,3 mg/1mL
