drugbank_id,entity_type,name,url,company,generic_flag
DB01136,packager,Taro Pharmaceuticals USA,http://www.tarousa.com,,
DB01136,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01136,packager,UDL Laboratories,http://www.udllabs.com,,
DB01136,packager,Vangard Labs Inc.,,,
DB01136,packager,West-Ward Pharmaceuticals,http://www.west-ward.com,,
DB01136,packager,Zydus Pharmaceuticals,http://www.zydususa.com,,
DB01136,brand,COREGCR,,,
DB01137,packager,Advanced Pharmaceutical Services Inc.,,,
DB01137,packager,Apotheca Inc.,,,
DB01137,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01137,packager,Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,,
DB01137,packager,Cardinal Health,http://www.cardinal.com,,
DB01137,packager,Comprehensive Consultant Services Inc.,,,
DB01137,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01137,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01137,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB01137,packager,Hospira Inc.,http://www.hospira.com,,
DB01137,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB01137,packager,Janssen-Ortho Inc.,http://www.janssen-ortho.com,,
DB01137,packager,Lake Erie Medical and Surgical Supply,,,
DB01137,packager,Letco Medical Inc.,http://www.letcomedical.com,,
DB01137,packager,Liberty Pharmaceuticals,,,
DB01137,packager,McNeil Laboratories,,,
DB01137,packager,Medisca Inc.,http://www.medisca.com,,
DB01137,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01137,packager,Neuman Distributors Inc.,,,
DB01137,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01137,packager,OMJ Pharmaceuticals,,,
DB01137,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB01137,packager,Ortho-McNeil-Janssen Pharmaceuticals Inc.,http://www.ortho-mcneil.com,,
DB01137,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01137,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01137,packager,Prepackage Specialists,,,
DB01137,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01137,packager,Redpharm Drug,,,
DB01137,packager,Remedy Repack,http://www.remedyrepack.com,,
DB01137,packager,Santen Inc.,http://www.santeninc.com,,
DB01137,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01137,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB01137,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01137,packager,Vistakon Pharmaceuticals LLC,http://vistakonpharmaceutical.com,,
DB01137,packager,Yuhan Chemical Industrial Co. Ltd.,,,
DB01137,brand,Cravit,,,
DB01137,brand,Elequine,,,
DB01137,brand,Floxel,,,
DB01137,brand,Leroxacin,,,
DB01137,brand,Levokacin,,,
DB01137,brand,Levox,,,
DB01137,brand,Levoxacin,,,
DB01137,brand,Mosardal,,,
DB01137,brand,Nofaxin,,,
DB01137,brand,Reskuin,,,
DB01137,brand,Tavanic,,,
DB01138,packager,Barr Pharmaceuticals,,,
DB01138,packager,Ivax Pharmaceuticals,,,
DB01138,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01138,packager,Novartis AG,http://www.novartis.com,,
DB01138,packager,Spectrum Chemicals and Laboratory Products,http://www.spectrumchemical.com,,
DB01139,packager,Bristol-Myers Squibb Co.,http://www.bms.com,,
DB01139,brand,Cefadyl,,,
DB01140,packager,Aidarex Pharmacuticals LLC,http://www.aidarex.com,,
DB01140,packager,Apothecon,http://www.apothecon.nl,,
DB01140,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01140,packager,Aurobindo Pharma Ltd.,http://www.aurobindo.com,,
DB01140,packager,Barr Pharmaceuticals,,,
DB01140,packager,Bristol-Myers Squibb Co.,http://www.bms.com,,
DB01140,packager,Bryant Ranch Prepack,http://bryantranchprepack.com,,
DB01140,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01140,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01140,packager,Greenstone LLC,http://www.greenstonellc.com,,
DB01140,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB01140,packager,Hikma Pharmaceuticals,http://www.hikma.com,,
DB01140,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB01140,packager,Institut Biochemique SA,,,
DB01140,packager,Jazeera Pharmaceutical Industries,http://www.jpi.com.sa,,
DB01140,packager,Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,,
DB01140,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01140,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01140,packager,Northstar Rx LLC,,,
DB01140,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01140,packager,Orchid Healthcare,http://www.orchidpharma.com,,
DB01140,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB01140,packager,PCA LLC,,,
DB01140,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01140,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB01140,packager,Pharmedix,http://www.pharmedixrx.com,,
DB01140,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01140,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB01140,packager,Prescript Pharmaceuticals,http://www.prescript.net,,
DB01140,packager,Prescription Dispensing Service Inc.,,,
DB01140,packager,Putney Inc.,http://www.putneyvet.com,,
DB01140,packager,Ranbaxy Laboratories,http://www.ranbaxy.com,,
DB01140,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01140,packager,Redpharm Drug,,,
DB01140,packager,Sandoz,http://www.sandoz.ca,,
DB01140,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01140,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01140,packager,Warner Chilcott Co. Inc.,http://ir.wcrx.com,,
DB01140,packager,West-Ward Pharmaceuticals,http://www.west-ward.com,,
DB01140,brand,Baxan,,Bristol-Myers Squibb,
DB01140,brand,Bidocef,,Bristol-Myers Squibb,
DB01140,brand,Cefamox,,Bristol-Myers Squibb,
DB01140,brand,Duracef,,Bristol-Myers Squibb,
DB01140,brand,Oracefal,,Bristol-Myers Squibb,
DB01141,packager,Astellas Pharma Inc.,http://www.astellas.com,,
DB01142,packager,Advanced Pharmaceutical Services Inc.,,,
DB01142,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB01142,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01142,packager,Bioglan Pharmaceuticals Co.,,,
DB01142,packager,Coupler Enterprises Inc.,,,
DB01142,packager,Direct Dispensing Inc.,,,
DB01142,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01142,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01142,packager,DPT Laboratories Ltd.,http://www.dptlabs.com,,
DB01142,packager,Healthpoint Ltd.,http://www.healthpoint.com,,
DB01142,packager,Heartland Repack Services LLC,,,
DB01142,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB01142,packager,Lederle Arzneimittel Cyanamid GmbH,,,
DB01142,packager,Liberty Pharmaceuticals,,,
DB01142,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01142,packager,Medisca Inc.,http://www.medisca.com,,
DB01142,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01142,packager,Mylan,http://www.mylan.com,,
DB01142,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01142,packager,Par Pharmaceuticals,http://www.parpharm.com,,
DB01142,packager,PCA LLC,,,
DB01142,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01142,packager,Pfizer Inc.,http://www.pfizer.com,,
DB01142,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB01142,packager,Pharmaderm,http://www.pharmaderm.com,,
DB01142,packager,Pharmedix,http://www.pharmedixrx.com,,
DB01142,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01142,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB01142,packager,Prepackage Specialists,,,
DB01142,packager,Prepak Systems Inc.,http://www.prepaksys.com,,
DB01142,packager,Prescript Pharmaceuticals,http://www.prescript.net,,
DB01142,packager,Qualitest,http://www.worldoftest.com,,
DB01142,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01142,packager,Remedy Repack,http://www.remedyrepack.com,,
DB01142,packager,Silarx Pharmaceuticals,http://www.silarx.com,,
DB01142,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01142,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB01142,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01142,packager,UDL Laboratories,http://www.udllabs.com,,
DB01142,packager,United Research Laboratories Inc.,http://www.urlpharma.com,,
DB01142,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB01142,packager,Wockhardt Ltd.,http://www.wockhardtin.com,,
DB01142,brand,Adapin,,PennwaIt,
DB01142,brand,Aponal,,Pfizer,
DB01142,brand,Doxepine,,Shou Chan,
DB01142,brand,Quitaxon,,Lexphar,
DB01143,packager,Bedford Labs,http://www.bedfordlabs.com,,
DB01143,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB01143,packager,Medimmune Inc.,http://www.medimmune.com,,
DB01143,packager,Sun Pharmaceutical Industries Ltd.,http://www.sunpharma.com,,
DB01144,brand,Oratrol,,Alcon,
DB01146,brand,Allergen,,,
DB01146,brand,Arbid,,,
DB01146,brand,Belfene,,,
DB01146,brand,Diafen,,Riker,
DB01146,brand,Hispril,,Nopco,
DB01146,brand,Histyn,,,
DB01146,brand,Lergobine,,,
DB01146,brand,Lyssipoll,,Lyssia,
DB01146,brand,Mepiben,,,
DB01146,brand,Neargal,,,
DB01147,packager,Apothecon,http://www.apothecon.nl,,
DB01147,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01147,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB01147,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01147,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01147,brand,Aclox,,Southshourne,
DB01147,brand,Apo-Cloxi,,Apotex,
DB01147,brand,Auropen Inj.,,Cirin,
DB01147,brand,Cloxacil,,Saiph,
DB01147,brand,Cloxam,,MacroPhar,
DB01147,brand,Orbenin,,GlaxoSmithKline,
DB01147,brand,Vaclox,,Atlantic,
DB01147,brand,Vamcloxil,,Vamsler,
DB01148,packager,Alza Corp.,,,
DB01148,packager,Cardinal Health,http://www.cardinal.com,,
DB01148,packager,Catalent Pharma Solutions,http://www.catalent.com,,
DB01148,packager,Global Pharmaceuticals,http://www.globalphar.com,,
DB01148,packager,Kaiser Foundation Hospital,,,
DB01148,packager,McNeil Laboratories,,,
DB01148,packager,Mikart Inc.,http://www.mikart.com,,
DB01148,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01148,packager,Neuman Distributors Inc.,,,
DB01148,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB01148,packager,Paddock Labs,http://www.paddocklabs.com,,
DB01148,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01148,brand,Bladuril,,Sanofi,
DB01148,brand,Flavosert,,Daito,
DB01148,brand,Progut,,Sanwa Kagaku,
DB01148,brand,Sawadaron,,Sawai Seiyaku,
DB01148,brand,Uridron,,Johnson,
DB01148,brand,Uripax,,Farmindustria,
DB01148,brand,Uroxal,,Sandoz,
DB01149,packager,AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,,
DB01149,packager,Bristol-Myers Squibb Co.,http://www.bms.com,,
DB01149,packager,Direct Dispensing Inc.,,,
DB01149,packager,Doctor Reddys Laboratories Ltd.,http://www.drreddys.com,,
DB01149,packager,Eon Labs,,,
DB01149,packager,Ivax Pharmaceuticals,,,
DB01149,packager,Kaiser Foundation Hospital,,,
DB01149,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01149,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01149,packager,Par Pharmaceuticals,http://www.parpharm.com,,
DB01149,packager,Pharma Pac LLC,http://www.pharmapacllc.com,,
DB01149,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01149,packager,Ranbaxy Laboratories,http://www.ranbaxy.com,,
DB01149,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01149,packager,Resource Optimization and Innovation LLC,,,
DB01149,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01149,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB01149,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01149,packager,Va Cmop Dallas,,,
DB01149,brand,Dutonin,,,
DB01150,packager,Apotex Inc.,http://www.apotex.com,,
DB01150,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01150,packager,Aurobindo Pharma Ltd.,http://www.aurobindo.com,,
DB01150,packager,Bristol-Myers Squibb Co.,http://www.bms.com,,
DB01150,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01150,packager,Greenstone LLC,http://www.greenstonellc.com,,
DB01150,packager,Howard Beach Medical Equipment,,,
DB01150,packager,Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,,
DB01150,packager,Northstar Rx LLC,,,
DB01150,packager,Orchid Healthcare,http://www.orchidpharma.com,,
DB01150,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01150,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB01150,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01150,packager,Ranbaxy Laboratories,http://www.ranbaxy.com,,
DB01150,packager,Redpharm Drug,,,
DB01150,packager,Sandoz,http://www.sandoz.ca,,
DB01150,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01150,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01150,packager,Wockhardt Ltd.,http://www.wockhardtin.com,,
DB01150,brand,Brisoral,,,
DB01150,brand,Cronocef,,,
DB01150,brand,Serozil,,,
DB01151,packager,Actavis Group,http://www.actavis.com,,
DB01151,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB01151,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01151,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01151,packager,Eon Labs,,,
DB01151,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB01151,packager,Heartland Repack Services LLC,,,
DB01151,packager,Kaiser Foundation Hospital,,,
DB01151,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01151,packager,Merrell Pharmaceuticals Inc.,,,
DB01151,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01151,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01151,packager,Patheon Inc.,http://www.patheon.com,,
DB01151,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01151,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB01151,packager,Prescription Dispensing Service Inc.,,,
DB01151,packager,Professional Co.,,,
DB01151,packager,Qualitest,http://www.worldoftest.com,,
DB01151,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01151,packager,Remedy Repack,http://www.remedyrepack.com,,
DB01151,packager,Resource Optimization and Innovation LLC,,,
DB01151,packager,Sandhills Packaging Inc.,http://www.sandhillspackaging.com,,
DB01151,packager,Sandoz,http://www.sandoz.ca,,
DB01151,packager,Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,,
DB01151,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01151,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB01151,packager,UDL Laboratories,http://www.udllabs.com,,
DB01151,packager,United Research Laboratories Inc.,http://www.urlpharma.com,,
DB01151,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB01151,brand,Pertofran,,Ciba,
DB01151,brand,Pertofrane,,USV,
DB01152,brand,Vanobid,,,
DB01153,packager,Ortho-McNeil-Janssen Pharmaceuticals Inc.,http://www.ortho-mcneil.com,,
DB01154,brand,Surital,,,
DB01154,brand,Thioseconal,,,
DB01155,packager,Cornerstone Pharmacy,http://www.cpsrx.com,,
DB01155,packager,Oscient Pharmaceuticals,,,
DB01155,packager,Patheon Inc.,http://www.patheon.com,,
DB01155,brand,Factiv,,,
DB01156,packager,Actavis Group,http://www.actavis.com,,
DB01156,packager,American Nutriceuticals Inc.,http://www.888vitality.com,,
DB01156,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB01156,packager,Anchen Pharmaceuticals Inc.,http://www.anchen.com,,
DB01156,packager,Apotex Inc.,http://www.apotex.com,,
DB01156,packager,AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,,
DB01156,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01156,packager,Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,,
DB01156,packager,Biovail Pharmaceuticals,http://www.biovail.com,,
DB01156,packager,Bryant Ranch Prepack,http://bryantranchprepack.com,,
DB01156,packager,BTA Pharmaceuticals,,,
DB01156,packager,Cardinal Health,http://www.cardinal.com,,
DB01156,packager,Catalent Pharma Solutions,http://www.catalent.com,,
DB01156,packager,CMIC-VPS Corp.,http://www.cmic-vps.com,,
DB01156,packager,Comprehensive Consultant Services Inc.,,,
DB01156,packager,Corepharma LLC,http://www.corepharma.com,,
DB01156,packager,Coupler Enterprises Inc.,,,
DB01156,packager,Dept Health Central Pharmacy,,,
DB01156,packager,Direct Dispensing Inc.,,,
DB01156,packager,Direct Pharmaceuticals Inc.,,,
DB01156,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01156,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01156,packager,DSM Corp.,http://www.dsm.com,,
DB01156,packager,Eon Labs,,,
DB01156,packager,GlaxoSmithKline Inc.,http://www.gsk.com,,
DB01156,packager,Global Pharmaceuticals,http://www.globalphar.com,,
DB01156,packager,Golden State Medical Supply Inc.,http://www.gsms.us,,
DB01156,packager,Heartland Repack Services LLC,,,
DB01156,packager,Impax Laboratories Inc.,http://www.impaxlabs.com,,
DB01156,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB01156,packager,Jackson Medical Inc.,http://www.jacksonmedicalequipment.com,,
DB01156,packager,Kaiser Foundation Hospital,,,
DB01156,packager,Keltman Pharmaceuticals Inc.,http://www.keltman.com,,
DB01156,packager,Lake Erie Medical and Surgical Supply,,,
DB01156,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01156,packager,Mckesson Corp.,http://www.mckesson.com,,
DB01156,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01156,packager,Mylan,http://www.mylan.com,,
DB01156,packager,Novopharm Ltd.,,,
DB01156,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01156,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB01156,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01156,packager,Pharmacy Service Center,,,
DB01156,packager,Pharmpak Inc.,http://www.pharmpakinc.com,,
DB01156,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01156,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB01156,packager,Prepackage Specialists,,,
DB01156,packager,Prepak Systems Inc.,http://www.prepaksys.com,,
DB01156,packager,Professional Co.,,,
DB01156,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01156,packager,Remedy Repack,http://www.remedyrepack.com,,
DB01156,packager,Resource Optimization and Innovation LLC,,,
DB01156,packager,Sandoz,http://www.sandoz.ca,,
DB01156,packager,Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,,
DB01156,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01156,packager,Spectrum Chemicals and Laboratory Products,http://www.spectrumchemical.com,,
DB01156,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB01156,packager,Sun Pharmaceutical Industries Ltd.,http://www.sunpharma.com,,
DB01156,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01156,packager,Tya Pharmaceuticals,,,
DB01156,packager,UDL Laboratories,http://www.udllabs.com,,
DB01156,packager,Vangard Labs Inc.,,,
DB01156,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB01156,brand,Elontril,,,
DB01156,brand,Forfivo,,,
DB01156,brand,Prexaton,,,
DB01156,brand,Voxra,,,
DB01157,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB01157,packager,Medimmune Inc.,http://www.medimmune.com,,
DB01158,brand,Anxyrex,,Sanofi-Aventis,
DB01158,brand,Bretylol,,ICI,
DB01158,brand,Bromidem,,Nycomed,
DB01158,brand,Creosedin,,AstraZeneca,
DB01158,brand,Darenthin,,Burroughs Wellcome,
DB01158,brand,Lexotan,,Roche,
DB01158,brand,Xionil,,Novartis,
DB01159,packager,Halocarbon Laboratories,http://www.halocarbon.com,,
DB01159,packager,Hospira Inc.,http://www.hospira.com,,
DB01159,brand,Fluothane,,Ayerst,
DB01159,brand,Ftorotan,,,
DB01159,brand,Halotan,,Jugoremedija,
DB01159,brand,Narcotan,,Zentiva,
DB01160,packager,Pfizer Inc.,http://www.pfizer.com,,
DB01160,brand,Dinolytic,,Pfizer,
DB01160,brand,Enzaprost F,,Chinoin,
DB01160,brand,Prosmon,,Fuji Yakuhin,
DB01160,brand,Prostin F2 Alpha,,Pfizer,
DB01161,packager,APP Pharmaceuticals,http://www.apppharma.com,,
DB01161,packager,Bedford Labs,http://www.bedfordlabs.com,,
DB01161,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB01161,packager,Hospira Inc.,http://www.hospira.com,,
DB01161,brand,Iheezo,,"Harrow Eye, LLC",
DB01161,brand,Nesacaine-CE,,AstraZeneca,
DB01161,brand,Piocaine,,,
DB01162,packager,Advanced Pharmaceutical Services Inc.,,,
DB01162,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB01162,packager,Apotex Inc.,http://www.apotex.com,,
DB01162,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01162,packager,Cadista Pharmaceuticals Inc.,http://www.cadista.com,,
DB01162,packager,Cardinal Health,http://www.cardinal.com,,
DB01162,packager,Comprehensive Consultant Services Inc.,,,
DB01162,packager,Direct Dispensing Inc.,,,
DB01162,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01162,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01162,packager,Golden State Medical Supply Inc.,http://www.gsms.us,,
DB01162,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB01162,packager,Heartland Repack Services LLC,,,
DB01162,packager,Intas Pharmaceuticals Ltd.,http://www.intaspharma.com,,
DB01162,packager,Ivax Pharmaceuticals,,,
DB01162,packager,Kaiser Foundation Hospital,,,
DB01162,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB01162,packager,Mckesson Corp.,http://www.mckesson.com,,
DB01162,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB01162,packager,Mylan,http://www.mylan.com,,
DB01162,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB01162,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB01162,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB01162,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB01162,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01162,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB01162,packager,Prepackage Specialists,,,
DB01162,packager,Prepak Systems Inc.,http://www.prepaksys.com,,
DB01162,packager,Ranbaxy Laboratories,http://www.ranbaxy.com,,
DB01162,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB01162,packager,Redpharm Drug,,,
DB01162,packager,Remedy Repack,http://www.remedyrepack.com,,
DB01162,packager,Resource Optimization and Innovation LLC,,,
DB01162,packager,Sandoz,http://www.sandoz.ca,,
DB01162,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB01162,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB01162,packager,Torpharm Inc.,,,
DB01162,packager,Tya Pharmaceuticals,,,
DB01162,packager,UDL Laboratories,http://www.udllabs.com,,
DB01162,packager,Va Cmop Dallas,,,
DB01162,packager,Vangard Labs Inc.,,,
DB01162,brand,Blavin,,Baliarda (Argentina),
DB01162,brand,Flumarc,,Raffo (Argentina),
DB01162,brand,Fosfomic,,Finadiet (Argentina),
DB01162,brand,Heitrin,,Abbott (Germany; discontinued),
DB01162,brand,Hytrinex,,Amdipharm (Sweden),
DB01162,brand,Itrin,,Keryos (Italy),
DB01162,brand,Urodie,,Keryos (Italy),
DB01162,brand,Vicard,,Amdipharm (Austria),
DB01162,brand,Zayasel,,,
DB01163,brand,Coactin,,,
DB01163,brand,Selexid,,Leo,
DB01164,packager,American Regent,http://www.americanregent.com,,
DB01164,packager,AstraZeneca Inc.,http://www.astrazeneca.ca,,
DB01164,packager,Baxter International Inc.,http://www.baxter.com,,
DB01164,packager,Cardinal Health,http://www.cardinal.com,,
DB01164,packager,General Injectables and Vaccines Inc.,http://www.giv.com,,
DB01164,packager,Hospira Inc.,http://www.hospira.com,,
DB01164,packager,J T Baker,http://www.jtbaker.com,,
DB01164,packager,Luitpold Pharmaceuticals Inc.,http://www.luitpold.com,,
DB01164,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB01164,packager,Spectrum Pharmaceuticals,http://www.spectrumpharm.com,,
DB01164,brand,Jarcal,,,
DB01164,brand,LiquiCal-D 400,,,
DB01165,packager,Akorn Inc.,http://www.akorn.com,,
DB01165,packager,Alcon Laboratories,http://www.alcon.com,,
DB01165,packager,Allergan Inc.,http://www.allergan.com,,
DB01165,packager,American Regent,http://www.americanregent.com,,
DB01165,packager,Apotex Inc.,http://www.apotex.com,,
DB01165,packager,AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,,
DB01165,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB01165,packager,Bausch & Lomb Inc.,http://www.bausch.com,,
DB01165,packager,Cipla Ltd.,http://www.cipla.com,,
DB01165,packager,Daiichi Sankyo,http://www.daiichisankyo.com,,
DB01165,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB01165,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB01165,packager,Doctor Reddys Laboratories Ltd.,http://www.drreddys.com,,
DB01165,packager,Falcon Pharmaceuticals Ltd.,http://www.falconpharma.com,,
