drugbank_id,description,cost,currency,unit
DB00254,Doxycycline Hyclate 100 mg capsule,1.18,USD,capsule
DB00254,Doxycycline hyclate 100 mg tablet,1.28,USD,tablet
DB00254,Doxycycline hyclate 20 mg tablet,1.28,USD,tablet
DB00254,Doxycycline Monohydrate 50 mg capsule,1.51,USD,capsule
DB00254,Vibramycin 100 mg Capsule,1.91,USD,capsule
DB00254,Doxycycline Monohydrate 100 mg capsule,2.22,USD,capsule
DB00254,Vibramycin 50 mg capsule,2.41,USD,capsule
DB00254,Doxycycline hyclate powder,2.56,USD,g
DB00254,Doxycycline Monohydrate 50 mg tablet,3.0,USD,tablet
DB00254,Doxycycline mono 50 mg tablet,4.17,USD,tablet
DB00254,Doxycycline Monohydrate 100 mg tablet,5.12,USD,tablet
DB00254,Doxycycline mono 75 mg tablet,5.74,USD,tablet
DB00254,Periostat 20 mg tablet,5.75,USD,tablet
DB00254,Doxycycline mono 100 mg tablet,5.98,USD,tablet
DB00254,Monodox 50 mg capsule,6.0,USD,capsule
DB00254,Vibramycin 100 mg capsule,6.67,USD,capsule
DB00254,Vibra-tabs 100 mg tablet,6.67,USD,tablet
DB00254,Doryx dr 75 mg tablet,8.42,USD,tablet
DB00254,Doryx 75 mg Enteric Coated Tabs,8.76,USD,tab
DB00254,Doxycycline mono 150 mg tablet,9.13,USD,tablet
DB00254,Adoxa 50 mg tablet,9.29,USD,tablet
DB00254,Doxycycline Monohydrate 150 mg tablet,9.51,USD,tablet
DB00254,Adoxa pak 1-100 mg tablet,9.88,USD,tablet
DB00254,Doryx dr 100 mg tablet,9.91,USD,tablet
DB00254,Doryx 100 mg Enteric Coated Tabs,10.31,USD,tab
DB00254,Monodox 75 mg capsule,11.02,USD,capsule
DB00254,Avidoxy 100 mg tablet,11.52,USD,tablet
DB00254,Oracea 40 mg capsule,11.96,USD,capsule
DB00254,Oracea 40 mg Delayed Release Capsule,12.44,USD,capsule
DB00254,Adoxa 75 mg tablet,12.77,USD,tablet
DB00254,Monodox 100 mg capsule,13.46,USD,capsule
DB00254,Adoxa 100 mg tablet,13.86,USD,tablet
DB00254,Doxycycline hyc 100 mg vial,14.16,USD,vial
DB00254,Doryx dr 150 mg tablet,16.83,USD,tablet
DB00254,Doryx 150 mg Enteric Coated Tabs,17.51,USD,tab
DB00254,Adoxa pak 1-150 mg tablet,19.93,USD,tablet
DB00254,Vibramycin 25 mg/5ml Suspension 60ml Bottle,36.29,USD,bottle
DB00254,Apo-Doxy 100 mg Capsule,0.61,USD,capsule
DB00254,Apo-Doxy 100 mg Tablet,0.61,USD,tablet
DB00254,Doxycin 100 mg Capsule,0.61,USD,capsule
DB00254,Doxycin 100 mg Tablet,0.61,USD,tablet
DB00254,Novo-Doxylin 100 mg Capsule,0.61,USD,capsule
DB00254,Novo-Doxylin 100 mg Tablet,0.61,USD,tablet
DB00254,Nu-Doxycycline 100 mg Capsule,0.61,USD,capsule
DB00254,Pms-Doxycycline 100 mg Capsule,0.61,USD,capsule
DB00254,Pms-Doxycycline 100 mg Tablet,0.61,USD,tablet
DB00254,Vibramycin 50 mg/5 ml syrup,0.64,USD,ml
DB00254,Vibramycin 50 mg/5ml Syrup,0.67,USD,ml
DB00254,Doxycycline Hyclate 50 mg capsule,0.76,USD,capsule
DB00255,Diethylstilbestrol powder,13.77,USD,g
DB00257,Gyne-lotrimin insert,1.03,USD,insert
DB00257,Lotrimin 1% cream,1.28,USD,g
DB00257,Mycelex-7 100 mg vaginal tablet,1.33,USD,tablet
DB00257,Clotrimazole 10 mg troche,1.61,USD,troche
DB00257,Mycelex 10 mg troche,1.85,USD,troche
DB00257,Clotrimazole powder,5.2,USD,g
DB00257,Clotrimazole 1% Cream 15 gm Tube,17.99,USD,tube
DB00257,Clotrimazole 1% Solution 10ml Bottle,17.99,USD,bottle
DB00257,Clotrimazole 1% Solution 30ml Bottle,24.99,USD,bottle
DB00257,Clotrimazole 1% Cream 30 gm Tube,35.99,USD,tube
DB00257,Clotrimazole 1% Cream 45 gm Tube,49.99,USD,tube
DB00257,Clotrimazole 70 10 mg Troche Bottle,117.04,USD,bottle
DB00257,Lotrimin af 2% liquid spray,0.04,USD,g
DB00257,Lotrimin af 2% spray powder,0.05,USD,g
DB00257,Clotrim 1% vaginal cream,0.18,USD,g
DB00257,Ra clotrimazole af cream,0.24,USD,g
DB00257,Sm antifungal 1% cream,0.25,USD,g
DB00257,Antifungal 1% cream,0.27,USD,g
DB00257,CVS Pharmacy clotrimazole 1% cream,0.32,USD,g
DB00257,Desenex 1% cream,0.33,USD,g
DB00257,Ra athlete's 1% foot cream,0.37,USD,g
DB00257,Ra clotrimazole 3 cream,0.46,USD,g
DB00257,Clotrimazole 3 2% cream,0.5,USD,g
DB00257,Clotrimazole 1% cream,0.53,USD,g
DB00257,Lotrimin ultra 1% cream,0.68,USD,g
DB00257,Clotrimazole insert,0.86,USD,insert
DB00257,Mycelex 1% cream,0.9,USD,g
DB00258,PhosLo 667 mg capsule,1.05,USD,capsule
DB00258,Phoslo 667 mg tablet,0.41,USD,tablet
DB00259,AVC Vaginal 15% Cream 120 gm Tube,110.97,USD,tube
DB00259,Sodium sulfanilamide powder,0.22,USD,g
DB00259,Avc 15% cream,0.33,USD,g
DB00260,Seromycin 250 mg pulvule,6.0,USD,each
DB00260,Seromycin 250 mg capsule,7.53,USD,each
DB00261,Anagrelide hcl 0.5 mg capsule,5.94,USD,each
DB00261,Agrylin 0.5 mg capsule,7.37,USD,each
DB00261,Anagrelide hcl 1 mg capsule,11.91,USD,each
DB00261,Agrylin 1 mg capsule,13.03,USD,each
DB00262,Bicnu 100 mg vial,205.69,USD,vial
DB00262,Gliadel wafer,3667.95,USD,each
DB00262,Gliadel Wafer 8 7.7 mg Wafers Box,22611.26,USD,box
DB00263,Sulfisoxazole crystals,1.01,USD,g
DB00263,Sulfazine 500 mg tablet,0.25,USD,tablet
DB00263,Sulfazine ec 500 mg tablet,0.38,USD,tablet
DB00263,Sulfazine EC 500 mg Enteric Coated Tabs,0.42,USD,tab
DB00264,Metoprolol Succinate 50 mg 24 Hour tablet,1.13,USD,tablet
DB00264,Metoprolol Succinate 25 mg 24 Hour tablet,1.17,USD,tablet
DB00264,Toprol xl 25 mg tablet,1.24,USD,tablet
DB00264,Toprol xl 50 mg tablet,1.24,USD,tablet
DB00264,Lopresor 1 mg/ml,1.29,USD,ml
DB00264,Toprol XL 25 mg 24 Hour tablet,1.43,USD,tablet
DB00264,Toprol XL 50 mg 24 Hour tablet,1.43,USD,tablet
DB00264,Metoprolol succ er 100 mg tablet,1.44,USD,tablet
DB00264,Metoprolol Succinate 100 mg 24 Hour tablet,1.53,USD,tablet
DB00264,Lopressor 50 mg tablet,1.81,USD,tablet
DB00264,Toprol xl 100 mg tablet,1.86,USD,tablet
DB00264,Toprol XL 100 mg 24 Hour tablet,1.93,USD,tablet
DB00264,Lopressor hct 50-25 tablet,2.06,USD,tablet
DB00264,Lopressor HCT 50-25 mg tablet,2.14,USD,tablet
DB00264,Lopressor HCT 100-25 mg tablet,2.21,USD,tablet
DB00264,Metoprolol succ er 200 mg tablet,2.29,USD,tablet
DB00264,Metoprolol Succinate 200 mg 24 Hour tablet,2.62,USD,tablet
DB00264,Lopressor 100 mg tablet,2.75,USD,tablet
DB00264,Lopressor hct 100-50 tablet,2.82,USD,tablet
DB00264,Toprol xl 200 mg tablet,2.96,USD,tablet
DB00264,Lopressor HCT 100-50 mg tablet,3.06,USD,tablet
DB00264,Toprol XL 200 mg 24 Hour tablet,3.08,USD,tablet
DB00264,Lopressor hct 100-25 tablet,3.21,USD,tablet
DB00264,Lopressor 5 mg/5 ml ampul,3.85,USD,ml
DB00264,Metoprolol tartrate powder,5.51,USD,g
DB00264,Apo-Metoprolol 25 mg Tablet,0.07,USD,tablet
DB00264,Pms-Metoprolol-L 25 mg Tablet,0.07,USD,tablet
DB00264,Apo-Metoprolol (Type L) 50 mg Tablet,0.13,USD,tablet
DB00264,Apo-Metoprolol 50 mg Tablet,0.13,USD,tablet
DB00264,Mylan-Metoprolol (Type L) 50 mg Tablet,0.13,USD,tablet
DB00264,Novo-Metoprol (Fc) 50 mg Tablet,0.13,USD,tablet
DB00264,Novo-Metoprol 50 mg Tablet,0.13,USD,tablet
DB00264,Nu-Metop 50 mg Tablet,0.13,USD,tablet
DB00264,Pms-Metoprolol-L 50 mg Tablet,0.13,USD,tablet
DB00264,Sandoz Metoprolol (Type L) 50 mg Tablet,0.13,USD,tablet
DB00264,Apo-Metoprolol Sr 100 mg Sustained-Release Tablet,0.19,USD,tablet
DB00264,Sandoz Metoprolol Sr 100 mg Sustained-Release Tablet,0.19,USD,tablet
DB00264,Apo-Metoprolol (Type L) 100 mg Tablet,0.23,USD,tablet
DB00264,Apo-Metoprolol 100 mg Tablet,0.23,USD,tablet
DB00264,Mylan-Metoprolol (Type L) 100 mg Tablet,0.23,USD,tablet
DB00264,Novo-Metoprol (Fc) 100 mg Tablet,0.23,USD,tablet
DB00264,Novo-Metoprol 100 mg Tablet,0.23,USD,tablet
DB00264,Nu-Metop 100 mg Tablet,0.23,USD,tablet
DB00264,Pms-Metoprolol-L 100 mg Tablet,0.23,USD,tablet
DB00264,Sandoz Metoprolol (Type L) 100 mg Tablet,0.23,USD,tablet
DB00264,Lopresor 50 mg Tablet,0.3,USD,tablet
DB00264,Metoprolol tartrate 25 mg tablet,0.34,USD,tablet
DB00264,Apo-Metoprolol Sr 200 mg Sustained-Release Tablet,0.34,USD,tablet
DB00264,Lopresor Sr 100 mg Sustained-Release Tablet,0.34,USD,tablet
DB00264,Sandoz Metoprolol Sr 200 mg Sustained-Release Tablet,0.34,USD,tablet
DB00264,Metoprolol tartrate 50 mg tablet,0.56,USD,tablet
DB00264,Lopresor 100 mg Tablet,0.61,USD,tablet
DB00264,Lopresor Sr 200 mg Sustained-Release Tablet,0.61,USD,tablet
DB00264,Metoprolol tartrate 100 mg tablet,0.8,USD,tablet
DB00264,Toprol xl 100 mg tablet sa,0.8,USD,tablet
DB00264,Metoprolol succ er 25 mg tablet,0.87,USD,tablet
DB00264,Metoprolol succ er 50 mg tablet,0.9,USD,tablet
DB00265,Eurax 10% Cream 60 gm Tube,51.99,USD,tube
DB00265,Eurax 10% Lotion 60 gm Bottle,54.21,USD,bottle
DB00265,Eurax 10% Lotion 454 gm Bottle,353.03,USD,bottle
DB00265,Eurax 10% cream,0.27,USD,g
DB00268,Requip 1 mg Tablet,1.28,USD,tablet
DB00268,Requip 2 mg Tablet,1.41,USD,tablet
DB00268,Co Ropinirole 5 mg Tablet,1.8,USD,tablet
DB00268,Pms-Ropinirole 5 mg Tablet,1.8,USD,tablet
DB00268,Ran-Ropinirole 5 mg Tablet,1.8,USD,tablet
DB00268,Ropinirole 5 mg Tablet,1.8,USD,tablet
DB00268,Ropinirole hcl 0.25 mg tablet,2.55,USD,tablet
DB00268,Ropinirole hcl 0.5 mg tablet,2.55,USD,tablet
DB00268,Ropinirole hcl 1 mg tablet,2.55,USD,tablet
DB00268,Ropinirole hcl 2 mg tablet,2.55,USD,tablet
DB00268,Ropinirole hcl 3 mg tablet,2.65,USD,tablet
DB00268,Ropinirole hcl 4 mg tablet,2.65,USD,tablet
DB00268,Ropinirole hcl 5 mg tablet,2.65,USD,tablet
DB00268,Requip xl 2 mg tablet,2.87,USD,tablet
DB00268,Requip 0.25 mg tablet,3.29,USD,tablet
DB00268,Requip 0.5 mg tablet,3.29,USD,tablet
DB00268,Requip 1 mg tablet,3.29,USD,tablet
DB00268,Requip 2 mg tablet,3.29,USD,tablet
DB00268,Requip 3 mg tablet,3.41,USD,tablet
DB00268,Requip 4 mg tablet,3.41,USD,tablet
DB00268,Requip 5 mg tablet,3.41,USD,tablet
DB00268,Requip 5 mg Tablet,3.87,USD,tablet
DB00268,Requip xl 4 mg tablet,5.74,USD,tablet
DB00268,Requip XL 4 mg 24 Hour tablet,5.97,USD,tablet
DB00268,Requip xl 6 mg tablet,8.61,USD,tablet
DB00268,Requip xl 8 mg tablet,8.61,USD,tablet
DB00268,Requip XL 8 mg 24 Hour tablet,8.96,USD,tablet
DB00268,Requip xl 12 mg tablet,14.35,USD,tablet
DB00268,Requip XL 12 mg 24 Hour tablet,14.92,USD,tablet
DB00268,Co Ropinirole 0.25 mg Tablet,0.15,USD,tablet
DB00268,Pms-Ropinirole 0.25 mg Tablet,0.15,USD,tablet
DB00268,Ran-Ropinirole 0.25 mg Tablet,0.15,USD,tablet
DB00268,Ropinirole 0.25 mg Tablet,0.15,USD,tablet
DB00268,Requip 0.25 mg Tablet,0.32,USD,tablet
DB00268,Co Ropinirole 1 mg Tablet,0.59,USD,tablet
DB00268,Pms-Ropinirole 1 mg Tablet,0.59,USD,tablet
DB00268,Ran-Ropinirole 1 mg Tablet,0.59,USD,tablet
DB00268,Ropinirole 1 mg Tablet,0.59,USD,tablet
DB00268,Co Ropinirole 2 mg Tablet,0.65,USD,tablet
DB00268,Pms-Ropinirole 2 mg Tablet,0.65,USD,tablet
DB00268,Ran-Ropinirole 2 mg Tablet,0.65,USD,tablet
DB00268,Ropinirole 2 mg Tablet,0.65,USD,tablet
DB00270,Isradipine 2.5 mg capsule,1.39,USD,capsule
DB00270,DynaCirc 2.5 mg capsule,1.59,USD,capsule
DB00270,Isradipine 5 mg capsule,2.0,USD,capsule
DB00270,DynaCirc 5 mg capsule,2.31,USD,capsule
DB00270,Dynacirc cr 5 mg tablet,2.88,USD,tablet
DB00270,DynaCirc CR 5 mg 24 Hour tablet,3.0,USD,tablet
DB00270,Dynacirc cr 10 mg tablet,4.41,USD,tablet
DB00270,DynaCirc CR 10 mg 24 Hour tablet,5.59,USD,tablet
DB00271,Cysto-conray 17.2% vial,0.11,USD,ml
DB00271,Cystografin-dilute 18% btl,0.13,USD,ml
DB00271,Conray-30 infusion bottle,0.16,USD,ml
DB00271,Hypaque 41.66% liquid,0.16,USD,ml
DB00271,Conray-43 vial,0.2,USD,ml
DB00271,Cystografin 30% infus. btl,0.22,USD,ml
DB00271,Conray 60% vial,0.36,USD,ml
DB00271,Hypaque sodium oral powder,0.68,USD,g
DB00271,Gastrografin 66-10 solution,0.92,USD,ml
DB00273,Pms-Topiramate 50 mg Tablet,1.05,USD,tablet
DB00273,Topamax Sprinkle 15 mg Capsule,1.29,USD,capsule
DB00273,Co Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Mylan-Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Novo-Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Phl-Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Pms-Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Ratio-Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Sandoz Topiramate 100 mg Tablet,1.31,USD,tablet
DB00273,Topamax Sprinkle 25 mg Capsule,1.35,USD,capsule
DB00273,Co Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Mylan-Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Novo-Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Phl-Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Pms-Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Ratio-Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Sandoz Topiramate 200 mg Tablet,2.08,USD,tablet
DB00273,Topamax 25 mg tablet,2.46,USD,tablet
DB00273,Topiramate 15 mg Sprinkle Capsule,2.52,USD,capsule
DB00273,Topiramate 99.7% powder,2.59,USD,g
DB00273,Topiramate 25 mg tablet,2.61,USD,tablet
DB00273,Topiramate 25 mg Sprinkle Capsule,3.04,USD,capsule
DB00273,Topiramate 50 mg tablet,5.21,USD,tablet
DB00273,Topamax 50 mg tablet,5.96,USD,tablet
DB00273,Topamax 100 mg tablet,6.31,USD,tablet
DB00273,Topiramate 100 mg tablet,7.11,USD,tablet
DB00273,Topamax 200 mg tablet,7.68,USD,tablet
DB00273,Topiramate 200 mg tablet,8.32,USD,tablet
DB00273,Co Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Mylan-Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Novo-Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Phl-Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Pms-Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Ratio-Topiramate 25 mg Tablet,0.69,USD,tablet
DB00273,Sandoz Topiramate 25 mg Tablet,0.69,USD,tablet
DB00275,Olmetec 20 mg Tablet,1.04,USD,tablet
DB00275,Olmetec 40 mg Tablet,1.04,USD,tablet
DB00275,Benicar 20 mg tablet,2.97,USD,tablet
DB00275,Benicar 40 mg tablet,3.74,USD,tablet
DB00275,Benicar hct 20-12.5 mg tablet,3.94,USD,tablet
DB00275,Benicar hct 40-12.5 mg tablet,4.67,USD,tablet
DB00275,Benicar hct 40-25 mg tablet,4.93,USD,tablet
DB00275,Benicar 5 mg tablet,12.81,USD,tablet
DB00277,Theo-24 200 mg capsule sa,1.14,USD,capsule
DB00277,Theo-24 200 mg 24 Hour Capsule,1.25,USD,capsule
DB00277,Theophylline 400 mg 24 Hour tablet,1.27,USD,tablet
DB00277,Theo-24 300 mg capsule sa,1.4,USD,capsule
DB00277,Theo-24 300 mg 24 Hour Capsule,1.45,USD,capsule
DB00277,Uniphyl 400 mg 24 Hour tablet,1.58,USD,tablet
DB00277,Theo-24 400 mg capsule sa,1.97,USD,capsule
DB00277,Theo-24 400 mg 24 Hour Capsule,2.04,USD,capsule
DB00277,Uniphyl 600 mg 24 Hour tablet,2.28,USD,tablet
DB00277,Elixophyllin GG 100-100 mg/15ml Solution 240ml Bottle,60.98,USD,bottle
DB00277,Theolair 5.3 mg/ml Liquid,0.03,USD,ml
DB00277,Theophylline 200 mg/100 ml d5w,0.06,USD,ml
DB00277,Theophylline anhydrous powder,0.08,USD,g
DB00277,Apo-Theo La 100 mg Sustained-Release Tablet,0.14,USD,tablet
DB00277,Apo-Theo La 200 mg Sustained-Release Tablet,0.14,USD,tablet
DB00277,Apo-Theo La 300 mg Sustained-Release Tablet,0.15,USD,tablet
DB00277,Elixophyllin 80 mg/15 ml elix,0.19,USD,ml
DB00277,Elixophyllin 80 mg/15ml Elixir,0.2,USD,ml
DB00277,Theochron 100 mg tablet sa,0.23,USD,tablet
DB00277,Elixophyllin GG 100-100 mg/15ml Solution,0.24,USD,ml
DB00277,Theophylline CR 100 mg 12 Hour tablet,0.3,USD,tablet
DB00277,Theochron 200 mg tablet sa,0.33,USD,tablet
DB00277,Theophylline CR 200 mg 12 Hour tablet,0.4,USD,tablet
DB00277,Theophylline CR 300 mg 12 Hour tablet,0.51,USD,tablet
DB00277,Theochron 300 mg tablet sa,0.54,USD,tablet
DB00277,Uniphyl 400 mg Sustained-Release Tablet,0.56,USD,tablet
DB00277,Uniphyl 600 mg Sustained-Release Tablet,0.68,USD,tablet
DB00277,Quibron 90-150 mg capsule,0.73,USD,capsule
DB00277,Theophylline CR 125 mg 12 Hour Capsule,0.73,USD,capsule
DB00277,Theo-24 100 mg capsule sa,0.76,USD,capsule
DB00277,Theophylline CR 200 mg 12 Hour Capsule,0.79,USD,capsule
DB00277,Theophylline CR 450 mg 12 Hour tablet,0.79,USD,tablet
DB00277,Theo-24 100 mg 24 Hour Capsule,0.83,USD,capsule
DB00277,Theophylline CR 300 mg 12 Hour Capsule,0.93,USD,capsule
DB00277,Theochron 450 mg tablet sa,0.94,USD,tablet
DB00278,Argatroban 100 mg/ml vial,743.49,USD,ml
DB00278,Argatroban 100 mg/ml Solution 2.5ml Vial,1546.46,USD,vial
DB00279,Liothyronine sod 25 mcg tablet,1.06,USD,tablet
DB00279,Liothyronine Sodium 25 mcg tablet,1.09,USD,tablet
DB00279,Cytomel 5 mcg Tablet,1.11,USD,tablet
DB00279,Cytomel 25 mcg Tablet,1.2,USD,tablet
DB00279,Cytomel 25 mcg tablet,1.21,USD,tablet
DB00279,Liothyronine sod 50 mcg tablet,1.62,USD,tablet
DB00279,Liothyronine Sodium 50 mcg tablet,1.69,USD,tablet
DB00279,Cytomel 50 mcg tablet,1.89,USD,tablet
DB00279,Triostat 10 mcg/ml vial,627.9,USD,ml
DB00279,Liothyronine sod 5 mcg tablet,0.81,USD,tablet
DB00279,Liothyronine Sodium 5 mcg tablet,0.84,USD,tablet
DB00279,Cytomel 5 mcg tablet,0.89,USD,tablet
DB00280,Norpace 100 mg capsule,1.62,USD,capsule
DB00280,Norpace cr 100 mg capsule,1.91,USD,capsule
DB00280,Norpace 150 mg capsule,1.94,USD,capsule
DB00280,Norpace CR 100 mg 12 Hour Capsule,1.98,USD,capsule
DB00280,Norpace cr 150 mg capsule,2.26,USD,capsule
DB00280,Norpace CR 150 mg 12 Hour Capsule,2.35,USD,capsule
DB00280,Rythmodan 100 mg Capsule,0.3,USD,capsule
DB00280,Rythmodan 150 mg Capsule,0.43,USD,capsule
DB00280,Disopyramide 100 mg capsule,0.69,USD,capsule
DB00280,Disopyramide Phosphate 100 mg capsule,0.72,USD,capsule
DB00280,Disopyramide 150 mg capsule,0.82,USD,capsule
DB00280,Disopyramide Phosphate 150 mg capsule,0.96,USD,capsule
DB00281,Lidamantle 3% cream,2.03,USD,g
DB00281,Lidocaine 3% cream,2.91,USD,g
DB00281,Lidocaine 5% in d7.5w ampul,3.06,USD,ml
DB00281,Akten 3.5% drops,7.5,USD,ml
DB00281,Lidoderm 1 Box = 30 Patches,8.03,USD,patch
DB00281,Lidocaine HCl 4% Solution 4ml Bottle,9.42,USD,bottle
DB00281,Lidocaine hcl 1% syringe,9.76,USD,ml
DB00281,Lidocaine Viscous 2% Solution 100ml Bottle,13.99,USD,bottle
DB00281,Lidocaine HCl 4% Solution 50ml Bottle,16.99,USD,bottle
DB00281,Lidocaine HCl 2% Gel 10ml Syringe,17.99,USD,syringe
DB00281,Lidocaine HCl 2% Gel 30ml Tube,17.99,USD,tube
DB00281,Lidocaine-Prilocaine 2.5-2.5% Cream 30 gm Tube,47.79,USD,tube
DB00281,EMLA 2.5-2.5% Cream 30 gm Tube,58.4,USD,tube
DB00281,Rocephin 1 gm vial,62.02,USD,each
DB00281,Rocephin 2 gm vial,97.5,USD,each
DB00281,Lidocaine HCl 3% Lotion 177ml Bottle,230.3,USD,bottle
DB00281,Rocephin 10 gm vial,478.32,USD,each
DB00281,Lidocaine 2% viscous solution,0.03,USD,ml
DB00281,Solarcaine aerosol,0.06,USD,g
DB00281,Lidodan Viscous 2 % Liquid,0.06,USD,ml
DB00281,Lidocaine hcl 0.5% vial,0.08,USD,ml
DB00281,Xylocaine Viscous 2 % Liquid,0.1,USD,ml
DB00281,Lidodan 5 % Ointment,0.16,USD,g
DB00281,Lidocaine hcl 4% solution,0.18,USD,ml
DB00281,Xylocaine 0.5% vial,0.18,USD,ml
DB00281,Lidocaine base powder,0.22,USD,g
DB00281,Lidocaine HCl 1% Solution,0.24,USD,ml
DB00281,Lidocaine hcl powder,0.24,USD,g
DB00281,Xylocaine 5 % Ointment,0.29,USD,g
DB00281,Xylocaine 2% Solution,0.34,USD,ml
DB00281,Xylocaine Jelly 2 % Jelly,0.41,USD,g
DB00281,Xylocaine 5% ointment,0.42,USD,g
DB00281,Lidocaine hcl 10% vial,0.55,USD,ml
DB00281,Xylocaine 2% jelly,0.68,USD,ml
DB00281,Zilactin-l cold sore liquid,0.99,USD,ml
DB00282,Pamidronate Disodium 30 mg/vial,86.09,USD,vial
DB00282,Pamidronate Disodium Omega 30 mg/vial,86.09,USD,vial
DB00282,Pamidronate disod 30 mg vial,111.94,USD,each
DB00282,Pamidronate Disodium 60 mg/vial,129.14,USD,vial
DB00282,Aredia 30 mg/vial,182.69,USD,vial
DB00282,Pamidronate Disodium 90 mg/vial,258.28,USD,vial
DB00282,Pamidronate Disodium Omega 90 mg/vial,258.28,USD,vial
DB00282,Pms-Pamidronate 90 mg/vial,258.28,USD,vial
DB00282,Aredia 30 mg vial,279.86,USD,each
DB00282,Aredia 90 mg/vial,548.05,USD,vial
DB00282,Pamidronate disod 90 mg vial,755.64,USD,each
DB00282,Aredia 90 mg vial,839.59,USD,each
DB00283,Clemastine Fumarate 0.67 mg/5ml Syrup 120ml Bottle,22.2,USD,bottle
DB00283,Clemastine fumarate powder,255.0,USD,g
DB00283,Tavist max-str sinus caplet,0.17,USD,caplet
DB00283,Dayhist-1 1.34 mg tablet,0.25,USD,tablet
DB00283,CVS Pharmacy dayhist allergy tablet,0.28,USD,tablet
DB00283,Dayhist tablet,0.31,USD,tablet
DB00283,Clemastine Fumarate 1.34 mg tablet,0.34,USD,tablet
DB00283,Tavist-1 1.34 mg tablet,0.5,USD,tablet
DB00283,Clemastine fum 1.34 mg tablet,0.58,USD,tablet
DB00283,Tavist nd 10 mg tablet,0.74,USD,tablet
DB00283,Clemastine fum 2.68 mg tablet,0.86,USD,tablet
DB00283,Clemastine Fumarate 2.68 mg tablet,0.9,USD,tablet
DB00284,Precose 25 mg tablet,1.01,USD,tablet
DB00284,Precose 50 mg tablet,1.11,USD,tablet
DB00284,Acarbose 100 mg tablet,1.17,USD,tablet
DB00284,Precose 100 mg tablet,1.28,USD,tablet
DB00284,Acarbose 100 25 mg tablet Bottle,93.54,USD,bottle
DB00284,Acarbose 100 50 mg tablet Bottle,100.71,USD,bottle
