drugbank_id,number,country,approved_date,expires_date,pediatric_extension
DB00167,12390398,United States,2016-05-03,2036-05-03,false
DB00169,5994329,United States,1999-11-30,2019-01-17,true
DB00172,12390398,United States,2016-05-03,2036-05-03,false
DB00175,5622985,United States,1997-04-22,2014-10-22,false
DB00175,1323836,Canada,1993-11-02,2010-11-02,false
DB00176,7465462,United States,2008-12-16,2020-05-10,false
DB00177,5399578,United States,1995-03-21,2012-03-21,false
DB00177,2259148,Canada,2009-09-29,2017-06-18,false
DB00177,2036427,Canada,1998-12-29,2011-02-15,false
DB00177,6294197,United States,2001-09-25,2017-12-18,true
DB00177,5559111,United States,1996-09-24,2019-01-21,true
DB00177,6395728,United States,2002-05-28,2019-07-08,false
DB00177,5972990,United States,1999-10-26,2017-04-26,true
DB00177,8168616,United States,2012-05-01,2026-07-03,false
DB00177,8101599,United States,2012-01-24,2023-05-16,false
DB00177,8475839,United States,2013-07-02,2023-11-16,true
DB00177,8796331,United States,2014-08-05,2023-07-14,true
DB00177,8101659,United States,2012-01-24,2023-07-14,true
DB00177,7468390,United States,2008-12-23,2024-05-27,true
DB00177,8404744,United States,2013-03-26,2023-07-14,true
DB00177,8877938,United States,2014-11-04,2027-11-27,true
DB00177,7803838,United States,2010-09-28,2026-08-29,false
DB00177,7838552,United States,2010-11-23,2027-10-04,false
DB00177,9388134,United States,2016-07-12,2027-05-08,true
DB00177,9517226,United States,2016-12-13,2033-08-22,false
DB00177,9937143,United States,2018-04-10,2033-08-22,false
DB00177,11058667,United States,2021-07-13,2036-05-09,false
DB00177,11135192,United States,2021-10-05,2033-08-22,false
DB00177,10722471,United States,2020-07-28,2037-02-02,false
DB00178,5403856,United States,1995-04-04,2012-04-04,false
DB00178,2382387,Canada,2005-06-21,2020-08-25,false
DB00178,1338344,Canada,1996-05-21,2013-05-21,false
DB00178,7368469,United States,2008-05-06,2020-08-30,false
DB00178,12343338,United States,2019-08-16,2039-08-16,false
DB00180,5776433,United States,1998-07-07,2015-07-07,false
DB00181,6221392,United States,2001-04-24,2018-04-09,false
DB00181,6024981,United States,2000-02-15,2018-04-09,false
DB00181,10610502,United States,2020-04-07,2039-08-30,false
DB00181,10792262,United States,2020-10-06,2039-07-29,false
DB00181,11324696,United States,2022-05-10,2037-09-29,false
DB00181,11446246,United States,2022-09-20,2037-09-08,false
DB00181,11491125,United States,2022-11-08,2041-09-29,false
DB00181,11654124,United States,2023-05-23,2039-07-29,false
DB00181,11850225,United States,2023-12-26,2041-09-29,false
DB00181,11931328,United States,2024-03-19,2039-07-29,false
DB00182,6384020,United States,2002-05-07,2021-01-06,true
DB00182,RE42096,United States,2011-02-01,2019-04-21,true
DB00182,6605300,United States,2003-08-12,2019-04-21,true
DB00182,6322819,United States,2001-11-27,2019-04-21,true
DB00182,RE41148,United States,2010-02-23,2019-04-21,true
DB00182,8062667,United States,2011-11-22,2029-03-29,false
DB00182,8840924,United States,2014-09-23,2026-06-05,false
DB00182,9017731,United States,2015-04-28,2032-06-28,false
DB00182,8709491,United States,2014-04-29,2032-06-28,false
DB00182,9265737,United States,2016-02-23,2032-06-28,false
DB00182,8747902,United States,2014-06-10,2027-03-15,false
DB00182,8597684,United States,2013-12-03,2027-03-15,false
DB00182,8883217,United States,2014-11-11,2027-03-15,false
DB00182,9675703,United States,2017-06-13,2027-03-15,false
DB00182,9173857,United States,2015-11-03,2026-05-12,false
DB00182,6913768,United States,2005-07-05,2023-05-24,false
DB00182,8846100,United States,2014-09-30,2029-08-24,false
DB00182,10086087,United States,2018-10-02,2027-03-15,false
DB00182,10130580,United States,2018-11-20,2024-04-19,false
DB00182,10441554,United States,2019-10-15,2037-03-10,false
DB00182,8337890,United States,2012-12-25,2027-04-17,false
DB00182,9675704,United States,2017-06-13,2027-03-15,false
DB00182,11160772,United States,2021-11-02,2037-03-10,false
DB00182,11590081,United States,2023-02-28,2038-09-24,false
DB00182,11590228,United States,2023-02-28,2036-09-07,false
DB00182,11896562,United States,2024-02-13,2037-03-10,false
DB00182,9839619,United States,2017-12-12,2032-06-28,false
DB00182,12458592,United States,2020-02-11,2040-02-11,false
DB00184,5656255,United States,1997-08-12,2014-08-12,false
DB00184,5501236,United States,1996-03-26,2010-06-08,false
DB00184,1333051,Canada,1994-11-15,2011-11-15,false
DB00184,8323683,United States,2012-12-04,2028-04-30,false
DB00184,8999379,United States,2015-04-07,2020-02-13,false
DB00184,9205059,United States,2015-12-08,2019-12-15,false
DB00184,8075911,United States,2011-12-13,2021-05-22,false
DB00184,8663680,United States,2014-03-04,2020-02-13,false
DB00184,8501164,United States,2013-08-06,2029-06-14,false
DB00184,8940772,United States,2015-01-27,2029-04-30,false
DB00185,5340821,United States,1994-08-23,2013-07-07,false
DB00185,4855290,United States,1989-08-08,2009-08-30,false
DB00186,8999393,United States,2015-04-07,2034-01-08,false
DB00187,2410446,Canada,2008-08-26,2022-01-02,false
DB00187,6528540,United States,2003-03-04,2021-07-12,true
DB00187,6310094,United States,2001-10-30,2021-07-12,true
DB00187,8835505,United States,2014-09-16,2033-03-15,false
DB00187,8829054,United States,2014-09-09,2033-03-15,false
DB00188,6083903,United States,2000-07-04,2014-10-28,false
DB00188,2203936,Canada,2005-04-12,2015-10-27,false
DB00188,5780454,United States,1998-07-14,2017-11-03,true
DB00188,6958319,United States,2005-10-25,2022-07-25,true
DB00188,6713446,United States,2004-03-30,2022-07-25,true
DB00188,8962572,United States,2015-02-24,2032-11-03,false
DB00188,11679119,United States,2023-06-20,2042-09-23,false
DB00188,11752164,United States,2023-09-12,2042-09-23,false
DB00188,12005069,United States,2024-06-11,2042-09-23,false
DB00190,6500867,United States,2002-12-31,2020-06-29,false
DB00190,6797732,United States,2004-09-28,2020-06-29,false
DB00190,9089607,United States,2015-07-28,2028-12-26,false
DB00190,8377474,United States,2013-02-19,2028-12-26,false
DB00190,8454998,United States,2013-06-04,2028-12-26,false
DB00190,7094427,United States,2006-08-22,2022-05-29,false
DB00190,8557283,United States,2013-10-15,2028-12-26,false
DB00190,9089608,United States,2015-07-28,2028-12-26,false
DB00190,9463246,United States,2016-10-11,2028-12-26,false
DB00190,9533046,United States,2017-01-03,2028-12-26,false
DB00190,9901640,United States,2018-02-27,2028-12-26,false
DB00190,11033521,United States,2021-06-15,2039-03-28,false
DB00190,11439613,United States,2022-09-13,2039-03-28,false
DB00190,11819485,United States,2023-11-21,2039-03-28,false
DB00190,11986449,United States,2024-05-21,2041-12-21,false
DB00190,11666538,United States,2023-06-06,2034-10-07,false
DB00190,10987313,United States,2021-04-27,2034-10-07,false
DB00190,10973769,United States,2021-04-13,2034-10-07,false
DB00190,10688058,United States,2020-06-23,2034-10-07,false
DB00190,10292935,United States,2019-05-21,2034-10-07,false
DB00190,10098845,United States,2018-10-16,2034-10-07,false
DB00190,11622941,United States,2023-04-11,2034-10-07,false
DB00190,12064521,United States,2024-08-20,2034-10-07,false
DB00190,11357733,United States,2022-06-14,2034-10-07,false
DB00190,12109185,United States,2024-10-08,2041-12-21,false
DB00190,12128141,United States,2024-10-29,2034-10-07,false
DB00190,12178919,United States,2024-12-31,2034-10-07,false
DB00190,12178918,United States,2024-12-31,2034-10-07,false
DB00190,12201596,United States,2021-12-21,2041-12-21,false
DB00190,12194150,United States,2021-12-21,2041-12-21,false
DB00190,12303482,United States,2021-12-21,2041-12-21,false
DB00190,12295931,United States,2021-12-21,2041-12-21,false
DB00190,12263148,United States,2021-12-21,2041-12-21,false
DB00190,12263149,United States,2021-12-21,2041-12-21,false
DB00190,12274793,United States,2014-10-07,2034-10-07,false
DB00190,12303605,United States,2014-10-07,2034-10-07,false
DB00190,12303481,United States,2021-12-21,2041-12-21,false
DB00190,12370163,United States,2021-12-21,2041-12-21,false
DB00190,12403099,United States,2014-10-07,2034-10-07,false
DB00190,12458616,United States,2021-12-21,2041-12-21,false
DB00190,12453710,United States,2021-12-21,2041-12-21,false
DB00190,12447139,United States,2021-12-21,2041-12-21,false
DB00190,12491164,United States,2014-10-07,2034-10-07,false
DB00191,6071537,United States,2000-06-06,2017-06-23,false
DB00191,8895057,United States,2014-11-25,2028-06-09,false
DB00191,7056890,United States,2006-06-06,2020-06-14,false
DB00191,7553818,United States,2009-06-30,2020-06-14,false
DB00191,7659256,United States,2010-02-09,2020-06-14,false
DB00191,7674776,United States,2010-03-09,2020-06-14,false
DB00191,8580299,United States,2013-11-12,2029-06-14,false
DB00191,9011906,United States,2015-04-21,2028-06-09,false
DB00191,9011905,United States,2015-04-21,2028-06-09,false
DB00191,8895058,United States,2014-11-25,2028-06-09,false
DB00191,8580298,United States,2013-11-12,2029-05-15,false
DB00191,6149938,United States,2000-11-21,2018-07-23,false
DB00191,8440170,United States,2013-05-14,2029-03-14,false
DB00193,5464632,United States,1995-11-07,2013-03-22,false
DB00193,2476201,Canada,2009-09-01,2023-02-21,false
DB00193,2123160,Canada,2003-04-29,2014-05-09,false
DB00193,6339105,United States,2002-01-15,2020-04-12,true
DB00193,6106861,United States,2000-08-22,2017-12-05,false
DB00193,6607748,United States,2003-08-19,2020-06-29,false
DB00193,7988998,United States,2011-08-02,2023-10-27,false
DB00193,7858118,United States,2010-12-28,2022-04-11,false
DB00193,11103452,United States,2021-08-31,2040-09-01,false
DB00193,10238668,United States,2019-03-26,2030-04-19,false
DB00193,10548909,United States,2020-02-04,2030-04-19,false
DB00193,9012440,United States,2015-04-21,2030-04-19,false
DB00193,8846744,United States,2014-09-30,2031-06-03,false
DB00193,8598152,United States,2013-12-03,2030-04-19,false
DB00193,10245276,United States,2019-04-02,2030-04-19,false
DB00193,11478488,United States,2022-10-25,2030-04-19,false
DB00193,11752103,United States,2023-09-12,2040-09-01,false
DB00195,5540918,United States,1996-07-30,2014-01-30,false
DB00197,5602133,United States,1997-02-11,2013-09-15,false
DB00197,5859037,United States,1999-01-12,2017-11-13,false
DB00197,6011049,United States,2000-01-04,2017-11-13,false
DB00198,2188835,Canada,2006-08-08,2016-02-26,false
DB00198,5763483,United States,1998-06-09,2017-02-23,true
DB00198,5866601,United States,1999-02-02,2016-08-02,true
DB00198,5952375,United States,1999-09-14,2015-08-27,true
DB00200,5834448,United States,1998-11-10,2016-11-14,false
DB00201,5972916,United States,1999-10-26,2017-07-14,false
DB00202,12295932,United States,2021-11-02,2041-11-02,false
DB00203,5250534,United States,1993-10-05,2012-03-27,false
DB00203,2324324,Canada,2005-12-20,2020-10-26,false
DB00203,2044748,Canada,1998-02-03,2011-06-17,false
DB00203,6469012,United States,2002-10-22,2020-04-22,true
DB00203,11337979,United States,2022-05-24,2038-12-24,false
DB00203,11464778,United States,2022-10-11,2038-12-24,false
DB00203,11759468,United States,2023-09-19,2038-12-24,false
DB00203,12005062,United States,2024-06-11,2038-12-24,false
DB00203,12186321,United States,2018-12-24,2038-12-24,false
DB00204,4959366,United States,1990-09-25,2012-09-25,false
DB00204,6124363,United States,2000-09-26,2018-10-09,false
DB00207,5192535,United States,1993-03-09,2010-03-09,false
DB00207,2467611,Canada,2010-03-30,2024-05-18,false
DB00207,2148071,Canada,2000-10-17,2015-04-27,false
DB00207,6984403,United States,2006-01-10,2024-02-14,false
DB00207,7887844,United States,2011-02-15,2024-02-14,false
DB00207,6268489,United States,2001-07-31,2018-07-31,false
DB00207,6068859,United States,2000-05-30,2017-05-30,false
DB00207,6159458,United States,2000-12-12,2017-11-04,false
DB00207,6239113,United States,2001-05-29,2019-03-31,false
DB00207,6569443,United States,2003-05-27,2019-03-31,false
DB00207,6861411,United States,2005-03-01,2018-11-25,false
DB00207,7056893,United States,2006-06-06,2019-03-31,false
DB00209,2537103,Canada,2010-01-19,2024-11-04,false
DB00209,7759359,United States,2010-07-20,2024-11-04,false
DB00209,7763635,United States,2010-07-27,2024-11-04,false
DB00209,7781448,United States,2010-08-24,2024-11-04,false
DB00209,7781449,United States,2010-08-24,2024-11-04,false
DB00209,7410978,United States,2008-08-12,2025-02-01,false
DB00209,11890378,United States,2024-02-06,2039-09-27,false
DB00209,11471413,United States,2022-10-18,2039-09-27,false
DB00209,11452692,United States,2022-09-27,2039-09-27,false
DB00209,10933020,United States,2021-03-02,2039-09-27,false
DB00209,10695339,United States,2020-06-30,2030-07-21,false
DB00209,10369144,United States,2019-08-06,2030-07-21,false
DB00209,10369143,United States,2019-08-06,2030-07-21,false
DB00209,10265311,United States,2019-04-23,2030-07-21,false
DB00209,10238643,United States,2019-03-26,2030-07-21,false
DB00209,10925832,United States,2021-02-23,2039-09-27,false
DB00210,4717720,United States,1988-01-05,2010-05-31,false
DB00210,8909305,United States,2014-12-09,2022-12-23,false
DB00210,7579377,United States,2009-08-25,2025-02-23,false
DB00210,7834060,United States,2010-11-16,2023-03-12,false
DB00210,7868044,United States,2011-01-11,2023-03-12,false
DB00210,8703820,United States,2014-04-22,2023-03-12,false
DB00210,7838558,United States,2010-11-23,2023-03-12,false
DB00210,7737181,United States,2010-06-15,2024-08-29,false
DB00210,7964202,United States,2011-06-21,2024-09-01,false
DB00210,8071644,United States,2011-12-06,2027-07-18,false
DB00210,8080537,United States,2011-12-20,2027-07-18,false
DB00210,8105618,United States,2012-01-31,2022-12-23,false
DB00210,8129362,United States,2012-03-06,2027-07-18,false
DB00210,8445543,United States,2013-05-21,2027-07-12,false
DB00210,8809305,United States,2014-08-19,2022-12-23,false
DB00210,8936800,United States,2015-01-20,2022-12-23,false
DB00210,8241649,United States,2012-08-14,2022-12-23,false
DB00210,7820186,United States,2010-10-26,2025-11-23,false
DB00210,7998467,United States,2011-08-16,2028-05-31,false
DB00210,8435502,United States,2013-05-07,2026-09-15,false
DB00210,8709392,United States,2014-04-29,2026-09-15,false
DB00210,8288434,United States,2012-10-16,2029-08-05,false
DB00210,8785420,United States,2014-07-22,2022-12-23,false
DB00210,8729127,United States,2014-05-20,2023-03-12,false
DB00210,9561208,United States,2017-02-07,2029-06-03,false
DB00210,9381179,United States,2016-07-05,2023-03-12,false
DB00210,9387187,United States,2016-07-12,2023-03-12,false
DB00210,9814690,United States,2017-11-14,2022-12-23,false
DB00210,10220049,United States,2019-03-05,2029-06-03,false
DB00210,10624918,United States,2020-04-21,2029-06-03,false
DB00210,11389467,United States,2022-07-19,2040-12-28,false
DB00210,12128059,United States,2024-10-29,2040-07-31,false
DB00210,12138278,United States,2024-11-12,2040-07-31,false
DB00210,12133859,United States,2024-11-05,2040-07-31,false
DB00213,4758579,United States,1988-07-19,2010-07-19,false
DB00213,2428870,Canada,2006-05-23,2021-11-17,false
DB00213,2092694,Canada,2005-04-05,2011-09-06,false
DB00213,2341031,Canada,2006-04-04,2019-08-12,false
DB00213,5997903,United States,1999-12-07,2017-06-07,true
DB00213,8754108,United States,2014-06-17,2022-05-17,true
DB00213,6780881,United States,2004-08-24,2022-05-17,true
DB00213,7351723,United States,2008-04-01,2022-05-17,true
DB00213,7550153,United States,2009-06-23,2025-03-30,true
DB00213,7553498,United States,2009-06-30,2025-03-30,true
DB00213,7838027,United States,2010-11-23,2025-03-30,true
DB00213,7544370,United States,2009-06-09,2026-12-07,true
DB00214,10154963,United States,2018-12-18,2033-10-06,false
DB00215,2353693,Canada,2003-07-22,2021-07-24,false
DB00215,2049368,Canada,2001-10-23,2011-08-16,false
DB00216,2352392,Canada,2006-01-24,2019-11-01,false
DB00216,2198599,Canada,2000-06-06,2015-05-17,false
DB00216,5545644,United States,1996-08-13,2016-12-26,false
DB00216,6110940,United States,2000-08-29,2017-08-29,false
DB00218,4990517,United States,1991-02-05,2011-12-08,false
DB00218,2342211,Canada,2009-05-26,2019-09-29,false
DB00218,1340114,Canada,1998-11-03,2015-11-03,false
DB00218,5849752,United States,1998-12-15,2016-12-05,false
DB00218,6610327,United States,2003-08-26,2019-10-29,false
DB00218,6548079,United States,2003-04-15,2020-07-25,false
DB00218,7671070,United States,2010-03-02,2020-03-29,true
DB00218,6716830,United States,2004-04-06,2020-03-29,true
DB00218,8450311,United States,2013-05-28,2029-05-29,false
DB00218,9114168,United States,2015-08-25,2029-05-29,false
DB00220,5484926,United States,1996-01-16,2014-04-07,false
DB00220,2173328,Canada,1999-08-31,2014-10-07,false
DB00222,6150383,United States,2000-11-21,2016-06-19,false
