node_idx,average_mass,monoisotopic_mass,is_biotech,state_solid,state_liquid,state_gas,calc_logP,calc_logS,calc_mol_weight,calc_hbd,calc_hba,calc_rotb,calc_psa,calc_charge,calc_n_rings,calc_bioavail,calc_rule5,calc_ghose,calc_mddrl,calc_refractivity,calc_polarizability,calc_pka_acid,calc_pka_basic,exp_logP,exp_logS,exp_melting_pt,exp_boiling_pt,exp_water_sol,exp_pKa,is_withdrawn,is_investigational,is_vet_approved,is_nutraceutical,is_illicit,n_targets,n_enzymes,n_carriers,n_transporters,n_categories,n_atc_codes,n_patents,n_products,n_food_interactions,n_synonyms,atc_A,atc_B,atc_C,atc_D,atc_G,atc_H,atc_J,atc_L,atc_M,atc_N,atc_P,atc_R,atc_S,atc_V,kingdom_organic,kingdom_inorganic,sc_organoheterocyclic_compounds,sc_benzenoids,sc_organic_acids,sc_organic_acids_and_derivatives,sc_lipids_and_lipid-like_molecule,sc_organic_oxygen_compounds,sc_phenylpropanoids_and_polyketid,sc_mixed_metal_non-metal_compound,sc_organic_nitrogen_compounds,sc_alkaloids_and_derivatives
2020,-0.4413216433526898,-0.4407020933016764,0.0,1.0,0.0,0.0,-1.510504404034534,-0.07188845345008964,-0.4413216433526898,-0.6401236424697748,-0.14389843516182568,-0.9408443691984495,-0.04217026279996988,-2.272679238752442,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.5133819548547083,-1.3832130394140727,-3.1897220582605215,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.8531383861626545,-0.959770175108147,-0.020487232747641013,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,-0.5347944101302172,-0.5334913018590154,0.0,1.0,0.0,0.0,0.3518142350989118,0.9002916016137675,-0.5347944101302172,-0.6401236424697748,-0.6887014328728039,0.06056489835017766,-0.678812536108735,1.1288909255856996,-0.8376221588839879,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.4541348105518964,-0.4277919537904752,0.08476802137305604,1.3500275456742028,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0.08684157170534626,0.08825553861090848,0.0,1.0,0.0,0.0,0.9830202724522645,-0.5953700215613971,0.08684157170534626,-0.6401236424697748,0.12850306369366346,0.7281710767159291,-0.33124501741946644,1.1288909255856996,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.26101639985787795,0.2710432327152955,0.08476802137305604,1.2494981906621403,-0.01387901065516433,-0.02751463411546361,-1.0124616158185302,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,35.0,1.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0.5936488049491443,0.5912915607203436,0.0,1.0,0.0,0.0,0.8630389595669166,-3.5119101867529676,0.5936488049491443,-0.6401236424697748,-0.14389843516182568,0.7281710767159291,-0.5861780728394392,1.1288909255856996,1.0192424975416812,0.310614121258471,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.8872746426976141,0.8122226466997254,2.074529935791546,-1.6214331571242102,-0.01387901065516433,-0.02751463411546361,-0.19936375412647514,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024,0.05029085173018398,0.0513790610868694,0.0,1.0,0.0,0.0,0.190100291644747,-0.37102077808512246,0.05029085173018398,0.4814571854142339,-0.14389843516182568,-0.6070412800155738,-0.11321512216368473,-0.004965795860347653,1.0192424975416812,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.16246907310502826,0.24981165303477118,0.09260172969753859,-1.3876439594217387,0.05180816253812589,-0.02751463411546361,-1.320120266188497,2.630209074958157,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025,-0.22421951868018894,-0.2227059900797793,0.0,1.0,0.0,0.0,-1.5939696651721673,1.7229054943601079,-0.22421951868018894,0.10759690945289764,0.40090456254915263,0.06056489835017766,0.23246958223149264,1.1288909255856996,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.26414430814298295,-0.20237582058660994,1.3486062977228583,1.3383380857890792,-0.01387901065516433,-0.02751463411546361,0.09730708730170708,2.4740846702255435,-0.020487232747641013,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,0.46029138263869346,0.460000482588638,0.0,1.0,0.0,0.0,-1.1401273077362857,0.15246079002618526,0.46029138263869346,1.6030380132982425,1.21810905911562,-0.6070412800155738,1.230110116194045,-1.1388225173063948,1.0192424975416812,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.44408490889043606,0.41469519736224775,-1.6255916294722335,1.380420141375524,-0.01387901065516433,-0.02751463411546361,0.4379291644970274,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,18.0,5.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2027,5.423565373095575,5.426017499722333,0.0,1.0,0.0,0.0,-0.36807364221317646,0.3768100335024598,5.423565373095575,0.4814571854142339,1.21810905911562,2.397186522630308,0.5057286967806215,-1.1388225173063948,9.684610894194803,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.23296411091159552,0.3175720137172958,-1.4767511713070707,-1.3408861198812445,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,0.1153720520973156,0.11684286862666732,0.0,1.0,0.0,0.0,0.08576871522270538,-0.37102077808512246,0.1153720520973156,0.10759690945289764,-0.14389843516182568,-0.6070412800155738,-0.11321512216368473,-0.004965795860347653,1.0192424975416812,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.116201012115705,0.1703061631672757,1.0979276313394264,-1.5045385582729744,0.03394586105573994,-0.02751463411546361,0.5478072539148727,1.9863061627841023,-0.020415985268275157,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2029,-0.5066038604225687,-0.5052732758070204,0.0,1.0,0.0,0.0,0.362247392741116,-0.2962376969263642,-0.5066038604225687,-0.6401236424697748,-0.6887014328728039,-0.1063366462412602,-0.38936121863042034,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.543574251283226,-0.5542779603978545,0.08476802137305604,-2.4163164293126136,-0.01387901065516433,-0.02751463411546361,-0.7377663922739169,-0.07771139130807232,-0.020487232747641013,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,2.0,53.0,1107.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,0.11987041367708907,0.12104938313424725,0.0,1.0,0.0,0.0,0.26313239514017633,0.07767770886742696,0.11987041367708907,0.10759690945289764,0.12850306369366346,-0.1063366462412602,-0.13480472606926588,1.1288909255856996,0.4002876120664582,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.27413175572886717,0.3469348366797231,0.2571096045116654,1.1887129992594976,-0.01387901065516433,-0.02751463411546361,0.6686731522745025,-0.07771139130807232,-0.020542570595692165,0.05398933138494591,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,5.195705586261818,5.197717949393255,0.0,1.0,0.0,0.0,-2.0112959708603344,-1.0440685085139467,5.195705586261818,7.584802428679622,4.759328544236979,3.398595790178935,6.6477199660125805,2.262747647031747,2.2571522684921272,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,5.931950552297282,5.844107030984006,-1.6543152266620018,1.7147386940900586,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,20.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,2.0,9.0,3.0,6.0,2.0,0.0,0.0,65.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,0.33365085990784993,0.33327961963397346,0.0,1.0,0.0,0.0,0.8369560654614062,-0.9692854273551882,0.33365085990784993,0.10759690945289764,0.40090456254915263,0.22746644294161553,0.0433095061517786,-1.1388225173063948,0.4002876120664582,0.310614121258471,0.42680348322782885,1.5801665339015234,2.5317565522595,0.39435585121293537,0.37810460259368434,-0.8474432692403308,-0.8569424806371283,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.020535653364685772,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,3.0,24.0,23.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,1.5226156281944634,1.524291979683675,0.0,1.0,0.0,0.0,1.363830526392717,-1.0440685085139467,1.5226156281944634,0.8553174613755701,0.40090456254915263,1.2288757104902426,1.1424964910423259,-0.004965795860347653,2.2571522684921272,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,1.95289730721549,2.1448430734560433,0.5051770347869368,0.6907420081532332,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,0.02786421198705336,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,24.0,2.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,0.657685343332718,1.862817933052092,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,-1.2579928553172877,-1.257955391624051,0.0,1.0,0.0,0.0,-1.3696567758647775,-0.07188845345008964,-1.2579928553172877,-0.6401236424697748,-1.2335044305837823,-0.9408443691984495,-1.0496014310917974,2.262747647031747,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.7234098065109664,-1.5652625417811221,-1.599479268390626,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,6.0,818.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2038,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,-0.1312662493366925,-0.13262052635055643,0.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,12.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,1.0,44.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,-0.9152961484810839,-0.9145254943606366,0.0,1.0,0.0,0.0,-1.8547986062272719,1.8724716566776245,-0.9152961484810839,0.10759690945289764,-0.41629993401731485,-0.6070412800155738,-0.36714400996014207,-1.1388225173063948,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.1927843668971936,-1.0791948878184787,-2.7196995587915866,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,33.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,-0.1312662493366925,-0.13262052635055643,0.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,-1.3041882913189833,-1.3028944799598172,0.0,1.0,0.0,0.0,-0.983629943103223,-0.07188845345008964,-1.3041882913189833,-0.26626336650843857,-0.41629993401731485,-0.9408443691984495,-0.42626437879461143,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.5645682742956524,-1.5187337607791218,0.08476802137305604,-1.5512963978134688,-0.1838589763746434,-0.02751463411546361,1.1081855099458835,0.0987003654519426,0.03616488919472621,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,1.0,8.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,1.5027954630176796,1.5045692107754403,0.0,1.0,0.0,0.0,1.6872584133010466,-2.9884286186416604,1.5027954630176796,-0.6401236424697748,-0.14389843516182568,5.735217414459065,0.3460660446416725,-0.004965795860347653,-1.456577044359211,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,2.2088289044202107,2.510297285403793,-1.9206613096943979,-2.2994218304613776,-0.020505348301855894,-0.02751463411546361,-2.5617426766101485,-2.190242178509251,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2048,0.12556588692159795,0.12768113906029777,0.0,1.0,0.0,0.0,0.9778036936311626,-0.14667153460884794,0.12556588692159795,-0.26626336650843857,-0.6887014328728039,-0.9408443691984495,-0.6338760349564209,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.4721684248745068,-0.475675942006126,-0.47664774188150455,0.04782171447143647,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,30.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,-1.1689939358874912,-1.1680828095696105,0.0,1.0,0.0,0.0,-1.0514454677775502,1.7229054943601079,-1.1689939358874912,-0.6401236424697748,-0.6887014328728039,-0.9408443691984495,-0.6210728977565995,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.6071931808763675,-1.514216403400287,0.08476802137305604,0.09925533796598025,-0.01387901065516433,-0.02751463411546361,12.414640911042161,7.419788270992562,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2050,-0.9563137701048985,-0.954996752746381,0.0,0.0,1.0,0.0,-0.9001646819655895,2.717520473771592,-0.9563137701048985,-0.6401236424697748,-0.41629993401731485,-0.9408443691984495,-0.7020339124025288,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.138865681649793,-1.0064654340192356,0.08476802137305604,-1.6681909966647046,-0.05622995126662776,-0.02751463411546361,-1.737657005976309,-1.6301348507962037,-0.011909866299712399,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
